_index,_id,_version,_score,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.file,_source.data.title,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.data.id,_source.decoder.parent,_source.rule.gpg13,_source.data.dpkg_status,_source.data.package,_source.data.arch,_source.data.version,_source.rule.hipaa,_source.rule.tsc,_source.rule.nist_800_53,_source.decoder,_source.syscheck.uname_after,_source.syscheck.mtime_after,_source.syscheck.inode_before,_source.syscheck.size_after,_source.syscheck.gid_after,_source.syscheck.md5_before,_source.syscheck.sha256_before,_source.syscheck.mtime_before,_source.syscheck.mode,_source.syscheck.path,_source.syscheck.sha1_after,_source.syscheck.changed_attributes,_source.syscheck.gname_after,_source.syscheck.uid_after,_source.syscheck.perm_after,_source.syscheck.event,_source.syscheck.md5_after,_source.syscheck.sha1_before,_source.syscheck.sha256_after,_source.syscheck.inode_after,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.extra_data,_source.data.status,_source.data.srcuser,_source.data.dstuser,_source.data.tty,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.data.uid,_source.data.srcip,_source.data.srcport,_source.data.protocol,_source.data.url,_source.data.level,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.previous_result,_source.data.sca.check.file,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.compliance.pci_dss_4.0,_source.data.sca.check.compliance.nist_sp_800-53,_source.data.sca.check.compliance.pci_dss_3.2.1,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.nist_sp_800-53,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.soc_2,_source.rule.cis_csc_v7,_source.data.audit.pid,_source.data.audit.id,_source.data.audit.type,_source.data.audit.command,_source.data.sca.check.compliance.pci_dss_v4.0,_source.data.sca.check.compliance.pci_dss_v3.2.1,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.command,_source.rule.mitre_mitigations,_source.data.sca.check.directory,_source.data.sca.check.reason,_source.data.sca.check.references,_source.data.audit.uid,_source.data.audit.res,_source.data.audit.auid,_source.data.audit.gid,_source.data.audit.exe,_source.data.audit.session,_source.syscheck.size_before,_source.syscheck.perm_before,_source.data.audit.list,_source.data.audit.key,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed,_source.data.euid
wazuh-alerts-4.x-2023.10.15,rHwlMosBt6vigKDYEgfD,1,1,machine-2,002,ubuntu, , ,2,false,3,"[""10.2.5""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""IV_32.2""]",pam,Oct 15 21:02:30 sohaib-virtual-machine sudo: pam_unix(sudo:session): session opened for user root(uid=0) by sohaib(uid=1000),log,"Oct 15, 2023 @ 07:02:43.364",/var/log/auth.log,1697353363.665040,"Oct 15, 2023 @ 07:02:43.364",sohaib-virtual-machine,sudo,Oct 15 21:02:30,192.168.40.131, ,pam,"[""7.8"",""7.9""]", , , , ,"[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]","[""AU.14"",""AC.7""]","{""parent"":""pam"",""name"":""pam""}", , , , , , , , , , , , , , , , , , , , ,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]", , ,sohaib,root(uid=0), , , , ,1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,13z8MYsBt6vigKDYCwZy,1,1,machine-1,001,ubuntu, , ,2,false,10,"[""10.6.1"",""11.4""]",Auditd: Process ended abnormally.,"[""audit"",""audit_anom""]",80711,"[""IV_30.1.g"",""IV_35.7.d""]",auditd,"type=ANOM_ABEND msg=audit(1697383030.099:336): auid=4294967295 uid=0 gid=0 ses=4294967295 subj=unconfined pid=5732 comm=""kesl"" exe=""/var/opt/kaspersky/kesl/11.3.0.7441_1696162098/opt/kaspersky/kesl/libexec/kesl"" sig=6 res=1AUID=""unset"" UID=""root"" GID=""root""",log,"Oct 15, 2023 @ 06:17:39.425",/var/log/audit/audit.log,1697350659.7429,"Oct 15, 2023 @ 06:17:39.425", , , ,192.168.40.130, , ,"[""4.14""]", , , , ,"[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""AU.6"",""SI.4""]","{""name"":""auditd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5732,336,ANOM_ABEND,kesl, , , , , , , , ,0,1,4294967295,0,/var/opt/kaspersky/kesl/11,4294967295, , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,rnwmMosBt6vigKDY0gcN,1,1,machine-2,002,ubuntu, , ,2,false,3,"[""10.6.1""]",New dpkg (Debian Package) requested to install.,"[""syslog"",""dpkg""]",2901,"[""IV_35.7.d""]",dpkg-decoder,2023-10-15 21:04:31 install p7zip-full:amd64 <none> 16.02+dfsg-8,log,"Oct 15, 2023 @ 07:04:45.500",/var/log/dpkg.log,1697353485.665899,"Oct 15, 2023 @ 07:04:45.500", , , ,192.168.40.131, , ,"[""4.10""]",install,p7zip-full,amd64,<none>,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC8.1""]","[""AU.6""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,sHwmMosBt6vigKDY0gcN,1,1,machine-2,002,ubuntu, , ,2,false,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-15 21:04:33 status half-configured p7zip-full:amd64 16.02+dfsg-8,log,"Oct 15, 2023 @ 07:04:45.536",/var/log/dpkg.log,1697353485.666791,"Oct 15, 2023 @ 07:04:45.536", , , ,192.168.40.131, , ,"[""4.10""]",status half-configured,p7zip-full,amd64,16.02+dfsg-8,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,5HwLMosBt6vigKDY0wZg,1,1,machine-2,002,ubuntu, , ,1,false,3,"[""10.6.1"",""10.2.6""]",Wazuh agent started.,"[""ossec""]",503,"[""IV_35.7.d""]",ossec,ossec: Agent started: 'machine-2->any'.,log,"Oct 15, 2023 @ 06:35:14.823",wazuh-agent,1697351714.9650,"Oct 15, 2023 @ 06:35:14.823", , , ,192.168.40.131, ,ossec,"[""10.1""]", , , , ,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8""]","[""AU.6"",""AU.14"",""AU.5""]","{""parent"":""ossec"",""name"":""ossec""}", , , , , , , , , , , , , , , , , , , , , , , ,machine-2->any, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,tnyoMYsBt6vigKDYtAbz,1,1,machine-1,001,ubuntu,/usr/bin/diff,Trojaned version of file detected.,4,false,7,"[""10.6.1""]",Host-based anomaly detection event (rootcheck).,"[""ossec"",""rootcheck""]",510,"[""IV_35.7.d""]",rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,log,"Oct 15, 2023 @ 04:46:48.815",rootcheck,1697345208.6250,"Oct 15, 2023 @ 04:46:48.815", , , ,192.168.40.130, , , , , , , , , , ,"{""name"":""rootcheck""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,5XwLMosBt6vigKDY7gbR,1,1,machine-2,002,ubuntu,/bin/diff,Trojaned version of file detected.,3,false,7,"[""10.6.1""]",Host-based anomaly detection event (rootcheck).,"[""ossec"",""rootcheck""]",510,"[""IV_35.7.d""]",rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,log,"Oct 15, 2023 @ 06:35:18.955",rootcheck,1697351718.9976,"Oct 15, 2023 @ 06:35:18.955", , , ,192.168.40.131, , , , , , , , , , ,"{""name"":""rootcheck""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,4nwLMosBt6vigKDYyAZt,1,1,machine-2,002,ubuntu,/bin/diff,Trojaned version of file detected.,1,false,7,"[""10.6.1""]",Host-based anomaly detection event (rootcheck).,"[""ossec"",""rootcheck""]",510,"[""IV_35.7.d""]",rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,log,"Oct 15, 2023 @ 06:35:07.584",rootcheck,1697351707.8878,"Oct 15, 2023 @ 06:35:07.584", , , , , , , , , , , , , , ,"{""name"":""rootcheck""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,mXy7MosBt6vigKDYwwiI,1,1,machine-2,002,ubuntu, , ,7,false,5,"[""11.5""]",File added to the system.,"[""ossec"",""syscheck"",""syscheck_entry_added"",""syscheck_file""]",554,"[""II_5.1.f""]",syscheck_new_entry,"File '/tmp/apt-dpkg-install-Afqvrh/6-linux-headers-6.2.0-34-generic_6.2.0-34.34~22.04.1_amd64.deb' added
Mode: realtime
",log,"Oct 15, 2023 @ 09:47:26.496",syscheck,1697363246.771565,"Oct 15, 2023 @ 09:47:26.496", , , ,192.168.40.131, , ,"[""4.11""]", , , , ,"[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SI.7""]","{""name"":""syscheck_new_entry""}",root,2023-10-16T18:11:06, ,84,0, , , ,realtime,/tmp/apt-dpkg-install-Afqvrh/6-linux-headers-6.2.0-34-generic_6.2.0-34.34~22.04.1_amd64.deb,da39a3ee5e6b4b0d3255bfef95601890afd80709, ,root,0,rwxrwxrwx,added,d41d8cd98f00b204e9800998ecf8427e, ,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,550619, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,mny7MosBt6vigKDYwwiI,1,1,machine-2,002,ubuntu, , ,8,false,5,"[""11.5""]",File added to the system.,"[""ossec"",""syscheck"",""syscheck_entry_added"",""syscheck_file""]",554,"[""II_5.1.f""]",syscheck_new_entry,"File '/tmp/apt-dpkg-install-Afqvrh/5-linux-hwe-6.2-headers-6.2.0-34_6.2.0-34.34~22.04.1_all.deb' added
Mode: realtime
",log,"Oct 15, 2023 @ 09:47:26.498",syscheck,1697363246.772322,"Oct 15, 2023 @ 09:47:26.498", , , ,192.168.40.131, , ,"[""4.11""]", , , , ,"[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SI.7""]","{""name"":""syscheck_new_entry""}",root,2023-10-16T18:11:06, ,82,0, , , ,realtime,/tmp/apt-dpkg-install-Afqvrh/5-linux-hwe-6.2-headers-6.2.0-34_6.2.0-34.34~22.04.1_all.deb,da39a3ee5e6b4b0d3255bfef95601890afd80709, ,root,0,rwxrwxrwx,added,d41d8cd98f00b204e9800998ecf8427e, ,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,550618, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,nny7MosBt6vigKDYxwiW,1,1,machine-2,002,ubuntu, , ,12,false,5,"[""11.5""]",File added to the system.,"[""ossec"",""syscheck"",""syscheck_entry_added"",""syscheck_file""]",554,"[""II_5.1.f""]",syscheck_new_entry,"File '/tmp/apt-dpkg-install-Afqvrh/4-linux-image-generic-hwe-22.04_6.2.0.34.34~22.04.11_amd64.deb' added
Mode: realtime
",log,"Oct 15, 2023 @ 09:47:26.542",syscheck,1697363246.775350,"Oct 15, 2023 @ 09:47:26.542", , , ,192.168.40.131, , ,"[""4.11""]", , , , ,"[""164.312.c.1"",""164.312.c.2""]","[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SI.7""]","{""name"":""syscheck_new_entry""}",root,2023-10-16T18:11:06, ,84,0, , , ,realtime,/tmp/apt-dpkg-install-Afqvrh/4-linux-image-generic-hwe-22.04_6.2.0.34.34~22.04.11_amd64.deb,da39a3ee5e6b4b0d3255bfef95601890afd80709, ,root,0,rwxrwxrwx,added,d41d8cd98f00b204e9800998ecf8427e, ,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,550616, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,gny7MosBt6vigKDYoAhj,1,1,machine-2,002,ubuntu, , ,55,false,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-16 23:10:49 status half-configured libx11-6:amd64 2:1.7.5-1ubuntu0.2,log,"Oct 15, 2023 @ 09:47:10.468",/var/log/dpkg.log,1697363230.759575,"Oct 15, 2023 @ 09:47:10.468", , , ,192.168.40.131, , ,"[""4.10""]",status half-configured,libx11-6,amd64,2:1.7.5-1ubuntu0.2,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,hXy7MosBt6vigKDYoAhj,1,1,machine-2,002,ubuntu, , ,35,false,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-16 23:10:49 status installed libx11-6:amd64 2:1.7.5-1ubuntu0.3,log,"Oct 15, 2023 @ 09:47:10.502",/var/log/dpkg.log,1697363230.761075,"Oct 15, 2023 @ 09:47:10.502", , , ,192.168.40.131, , ,"[""4.10""]",status installed,libx11-6,amd64,2:1.7.5-1ubuntu0.3,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,iXy7MosBt6vigKDYoAhj,1,1,machine-2,002,ubuntu, , ,37,false,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-16 23:10:49 status installed libc-bin:amd64 2.35-0ubuntu3.1,log,"Oct 15, 2023 @ 09:47:10.521",/var/log/dpkg.log,1697363230.763045,"Oct 15, 2023 @ 09:47:10.521", , , ,192.168.40.131, , ,"[""4.10""]",status installed,libc-bin,amd64,2.35-0ubuntu3.1,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,jny7MosBt6vigKDYoAhk,1,1,machine-2,002,ubuntu, , ,38,false,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-16 23:10:57 status installed libwbclient0:amd64 2:4.15.13+dfsg-0ubuntu1.5,log,"Oct 15, 2023 @ 09:47:17.271",/var/log/dpkg.log,1697363237.765599,"Oct 15, 2023 @ 09:47:17.271", , , ,192.168.40.131, , ,"[""4.10""]",status installed,libwbclient0,amd64,2:4.15.13+dfsg-0ubuntu1.5,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,j3y7MosBt6vigKDYoAhk,1,1,machine-2,002,ubuntu, , ,64,false,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-16 23:10:57 status half-configured samba-libs:amd64 2:4.15.13+dfsg-0ubuntu1.5,log,"Oct 15, 2023 @ 09:47:17.279",/var/log/dpkg.log,1697363237.766105,"Oct 15, 2023 @ 09:47:17.279", , , ,192.168.40.131, , ,"[""4.10""]",status half-configured,samba-libs,amd64,2:4.15.13+dfsg-0ubuntu1.5,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,kny7MosBt6vigKDYpAg6,1,1,machine-2,002,ubuntu, , ,40,false,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-16 23:10:57 status installed libsmbclient:amd64 2:4.15.13+dfsg-0ubuntu1.5,log,"Oct 15, 2023 @ 09:47:17.291",/var/log/dpkg.log,1697363237.767643,"Oct 15, 2023 @ 09:47:17.291", , , ,192.168.40.131, , ,"[""4.10""]",status installed,libsmbclient,amd64,2:4.15.13+dfsg-0ubuntu1.5,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,Yny6MosBt6vigKDY7AgE,1,1,machine-2,002,ubuntu, , ,37,false,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-16 23:10:08 status half-configured vim-common:all 2:8.2.3995-1ubuntu2.12,log,"Oct 15, 2023 @ 09:46:28.215",/var/log/dpkg.log,1697363188.744047,"Oct 15, 2023 @ 09:46:28.215", , , ,192.168.40.131, , ,"[""4.10""]",status half-configured,vim-common,all,2:8.2.3995-1ubuntu2.12,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,Y3y6MosBt6vigKDY7AgE,1,1,machine-2,002,ubuntu, , ,21,false,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-16 23:10:08 status installed vim-common:all 2:8.2.3995-1ubuntu2.12,log,"Oct 15, 2023 @ 09:46:28.229",/var/log/dpkg.log,1697363188.744553,"Oct 15, 2023 @ 09:46:28.229", , , ,192.168.40.131, , ,"[""4.10""]",status installed,vim-common,all,2:8.2.3995-1ubuntu2.12,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,ZHy6MosBt6vigKDY7AgE,1,1,machine-2,002,ubuntu, , ,38,false,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-16 23:10:08 status half-configured vim-tiny:amd64 2:8.2.3995-1ubuntu2.12,log,"Oct 15, 2023 @ 09:46:28.258",/var/log/dpkg.log,1697363188.745045,"Oct 15, 2023 @ 09:46:28.258", , , ,192.168.40.131, , ,"[""4.10""]",status half-configured,vim-tiny,amd64,2:8.2.3995-1ubuntu2.12,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,aHy6MosBt6vigKDY7AgY,1,1,machine-2,002,ubuntu, , ,40,false,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-16 23:10:10 status half-configured desktop-file-utils:amd64 0.26-1ubuntu3,log,"Oct 15, 2023 @ 09:46:30.158",/var/log/dpkg.log,1697363190.747005,"Oct 15, 2023 @ 09:46:30.158", , , ,192.168.40.131, , ,"[""4.10""]",status half-configured,desktop-file-utils,amd64,0.26-1ubuntu3,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,e3y7MosBt6vigKDYYQhm,1,1,machine-2,002,ubuntu, , ,31,false,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-16 23:10:40 status installed libmagic1:amd64 1:5.41-3ubuntu0.1,log,"Oct 15, 2023 @ 09:47:00.485",/var/log/dpkg.log,1697363220.756225,"Oct 15, 2023 @ 09:47:00.485", , , ,192.168.40.131, , ,"[""4.10""]",status installed,libmagic1,amd64,1:5.41-3ubuntu0.1,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,fny7MosBt6vigKDYYQhm,1,1,machine-2,002,ubuntu, , ,53,false,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-16 23:10:40 status half-configured libc-bin:amd64 2.35-0ubuntu3.1,log,"Oct 15, 2023 @ 09:47:00.500",/var/log/dpkg.log,1697363220.757671,"Oct 15, 2023 @ 09:47:00.500", , , ,192.168.40.131, , ,"[""4.10""]",status half-configured,libc-bin,amd64,2.35-0ubuntu3.1,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.15,bHy7MosBt6vigKDYBwhw,1,1,machine-2,002,ubuntu, , ,42,false,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-16 23:10:13 status half-configured gnome-menus:amd64 3.36.0-1ubuntu3,log,"Oct 15, 2023 @ 09:46:34.205",/var/log/dpkg.log,1697363194.748973,"Oct 15, 2023 @ 09:46:34.205", , , ,192.168.40.131, , ,"[""4.10""]",status half-configured,gnome-menus,amd64,3.36.0-1ubuntu3,"[""164.312.b""]","[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""AU.6"",""AU.14""]","{""name"":""dpkg-decoder""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
