block_id,partition,label,selection_seed
blk_2339391659951262650,train,0,42
blk_-5246642158471522014,train,0,42
blk_6722550384588408837,train,0,42
blk_-4060383018158686171,train,0,42
blk_-6232252276213080388,train,0,42
blk_5020969280311662260,train,0,42
blk_-7396214874372105887,train,0,42
blk_-7383418309411948573,train,0,42
blk_-2508185422009331595,train,0,42
blk_-4650048182308003183,train,0,42
blk_-6851240265417913767,train,0,42
blk_5292805741451961726,train,0,42
blk_3206719996322358187,train,0,42
blk_1399670541943536540,train,0,42
blk_7331746512346730400,train,0,42
blk_5904975406279769261,train,0,42
blk_5805789509176349959,train,0,42
blk_-775498944417679740,train,0,42
blk_7817601891802905164,train,0,42
blk_-8407569502143869803,train,0,42
blk_7655651535445324778,train,0,42
blk_1770466659861772796,train,0,42
blk_4539222953191930961,train,0,42
blk_-4741700868024278345,train,0,42
blk_3419247930083611001,train,0,42
blk_5437432073274144590,train,0,42
blk_-2611393213927986219,train,0,42
blk_-4643373209442064912,train,0,42
blk_-3014660707791751984,train,0,42
blk_-4503896092661929511,train,0,42
blk_8952118144122276626,train,0,42
blk_7902930441971176953,train,0,42
blk_-5477195135289939933,train,0,42
blk_-4868809358138644903,train,0,42
blk_7191075906669409777,train,0,42
blk_-6373799250371552403,train,0,42
blk_7557042739331979733,train,0,42
blk_8442935053667143154,train,0,42
blk_3329300479588852013,train,0,42
blk_2293890369777912997,train,0,42
blk_836259582131895634,train,0,42
blk_714121065305249969,train,0,42
blk_8560988855957843863,train,0,42
blk_-6587952188538133085,train,0,42
blk_-477446544508082877,train,0,42
blk_-6109048008615171944,train,0,42
blk_589538127984379863,train,0,42
blk_-757722907630881638,train,0,42
blk_1469209429028141038,train,0,42
blk_-384782382414543506,train,0,42
blk_1743066953486171875,train,0,42
blk_8475845006217466246,train,0,42
blk_-7401436742083363421,train,0,42
blk_-1293512633002053956,train,0,42
blk_3749207363051697856,train,0,42
blk_-1809063419493621916,train,0,42
blk_8389994455486630103,train,0,42
blk_3567205059055750629,train,0,42
blk_-3348859197483827039,train,0,42
blk_3919637213119413427,train,0,42
blk_7528566623695890982,train,0,42
blk_8004853292461155895,train,0,42
blk_931487985591332631,train,0,42
blk_8485768515733327935,train,0,42
blk_9047753671560062663,train,0,42
blk_-382208454792077930,train,0,42
blk_5144431395797182773,train,0,42
blk_-1154449419017126284,train,0,42
blk_5250619060116773777,train,0,42
blk_6137673515938551406,train,0,42
blk_3139077343614831665,train,0,42
blk_-8223916725633527148,train,0,42
blk_-1115307025430556701,train,0,42
blk_873323260346984665,train,0,42
blk_-149772850226350600,train,0,42
blk_1910269310752626634,train,0,42
blk_-3209201871897983487,train,0,42
blk_7583430447354033655,train,1,42
blk_-5301632926363016520,train,0,42
blk_5486735541977305440,train,0,42
blk_-3508374140832184423,train,0,42
blk_-1297166595021579475,train,0,42
blk_3129333451114163485,train,0,42
blk_3197092430773719442,train,0,42
blk_6283769262226962823,train,0,42
blk_-3875751525080500621,train,0,42
blk_1315647582542563094,train,0,42
blk_-6344000492890416765,train,0,42
blk_6115950406592471676,train,0,42
blk_-1090388622085577488,train,0,42
blk_3718256961821776912,train,0,42
blk_3846406094497472567,train,0,42
blk_-5762184539277677248,train,0,42
blk_1715708730667987164,train,0,42
blk_-9174025415397829130,train,0,42
blk_8067518259916858915,train,0,42
blk_-4961906948033518772,train,0,42
blk_2985110830378872147,train,0,42
blk_5314042938649162619,train,0,42
blk_-5315784486069637422,train,0,42
blk_-3890458648581664515,train,0,42
blk_-247000134172075741,train,0,42
blk_1595265822749310206,train,0,42
blk_-8319476411785537140,train,0,42
blk_-3297826190222430253,train,0,42
blk_714328255662564734,train,0,42
blk_-3447675081593203325,train,0,42
blk_7052192917024197236,train,0,42
blk_-3473489358752725127,train,0,42
blk_-7815066953581009705,train,0,42
blk_602921238965174045,train,0,42
blk_1969363139605945891,train,0,42
blk_-5064963625329969494,train,0,42
blk_5627694530743572624,train,0,42
blk_3135492624277820955,train,0,42
blk_7061928771934109208,train,0,42
blk_-3014362727882418044,train,0,42
blk_-6022421706391636393,train,0,42
blk_1498503167447387579,train,0,42
blk_-385600160244871547,train,0,42
blk_-5736175591710568390,train,0,42
blk_3980187817227192340,train,0,42
blk_8884762042859020506,train,0,42
blk_-4316638059174815334,train,0,42
blk_-823150874392429170,train,0,42
blk_-9017750906979826277,train,0,42
blk_4311168534884153722,train,0,42
blk_-5489769338929426432,train,0,42
blk_4760586159163479976,train,0,42
blk_-1760226057183674531,train,0,42
blk_2262571035152087099,train,0,42
blk_1553502979528315628,train,0,42
blk_4515365856785539436,train,0,42
blk_-7038938659233096150,train,0,42
blk_5930152492222945255,train,0,42
blk_-5910252769536355669,train,0,42
blk_-563505096289343456,train,0,42
blk_-5535872563349072202,train,0,42
blk_-2780312306380730204,train,0,42
blk_2122674152307945012,train,0,42
blk_6806025840790842156,train,0,42
blk_9122410095424814488,train,0,42
blk_-7809408174736695874,train,0,42
blk_-6935722159665481177,train,0,42
blk_4688617395066242113,train,0,42
blk_-6145541553238592661,train,0,42
blk_7545369597049726027,train,0,42
blk_-9080666548765054616,train,0,42
blk_-6294185163053230338,train,0,42
blk_-4132417077212266059,train,0,42
blk_5377777087041888806,train,0,42
blk_5958407120351012558,train,0,42
blk_3342959205898544513,train,0,42
blk_3855590356038554176,train,0,42
blk_6506970391770114504,train,0,42
blk_-4935481517651415176,train,0,42
blk_1821766018424268708,train,0,42
blk_2590108780658672596,train,0,42
blk_-7067522137657188802,train,0,42
blk_-9042326155726391549,train,0,42
blk_-5644890079469616767,train,0,42
blk_6083220112460327764,train,0,42
blk_8349180330689597922,train,0,42
blk_-1012448112018683337,train,0,42
blk_2017117638035536387,train,0,42
blk_6080795345034680489,train,0,42
blk_-3818587568516004420,train,0,42
blk_8872732845191854558,train,1,42
blk_7923651405776642592,train,0,42
blk_-6100409657905558919,train,0,42
blk_-3674898024695571446,train,0,42
blk_1170699165457814084,train,0,42
blk_4691168002420066146,train,0,42
blk_2965925238597870136,train,0,42
blk_-6218347408702855164,train,0,42
blk_-5013252894143428762,train,0,42
blk_-3507866005467598187,train,0,42
blk_-3340441042351752069,train,0,42
blk_3062024989742968737,train,0,42
blk_-3142592332987487329,train,0,42
blk_-3895167668853139290,train,0,42
blk_-4642697736664865970,train,0,42
blk_7165816474157464835,train,0,42
blk_6509548156259288875,train,0,42
blk_-4060816301135414154,train,0,42
blk_6696074099105124440,train,0,42
blk_8439947108065952536,train,0,42
blk_5160484382975745314,train,0,42
blk_8799466901736871973,train,1,42
blk_-8846395772897206924,train,0,42
blk_3672397219432326548,train,0,42
blk_-3392801443599729609,train,0,42
blk_-7081166450284711698,train,0,42
blk_5037855401774999738,train,0,42
blk_-1232367382550091538,train,0,42
blk_-5262890769732040493,train,1,42
blk_-124484251040817575,train,0,42
blk_-7871283631715264122,train,0,42
blk_8666831662850439995,train,0,42
blk_-8081268677925885785,train,0,42
blk_4311106840372859346,train,0,42
blk_-7309526399459333546,train,0,42
blk_-6672877895022891297,train,0,42
blk_7226412203956147958,train,0,42
blk_-295978014330577610,train,0,42
blk_-4724928935907297394,train,1,42
blk_-8022141804671194321,train,0,42
blk_1384036384651546375,train,0,42
blk_-6817477489582629091,train,0,42
blk_-578180254724782511,train,0,42
blk_8204784536056345128,train,0,42
blk_-6750842541505030514,train,0,42
blk_-6640709710584258235,train,0,42
blk_-2664279862254808941,train,0,42
blk_-7274743992116676656,train,0,42
blk_-841583970895479402,train,0,42
blk_6317662130425282091,train,0,42
blk_-5280940163175056812,train,0,42
blk_-6596961624310605751,train,0,42
blk_-1742622730948075125,train,0,42
blk_-1479282538939026653,train,0,42
blk_-2500393361711833998,train,0,42
blk_5175513216974997436,train,0,42
blk_1207119201545082038,train,0,42
blk_-2713870122174878725,train,0,42
blk_-1393530150951064612,train,0,42
blk_-3705295882361439532,train,0,42
blk_-6103889770432966130,train,0,42
blk_-6400179847064811610,train,0,42
blk_4981126020449707242,train,0,42
blk_-626851973805020912,train,0,42
blk_-2674113115646047193,train,0,42
blk_-8217349116028556446,train,0,42
blk_-4889915990857127349,train,1,42
blk_-3908826955542013863,train,0,42
blk_6096552733740400330,train,0,42
blk_-7539945943079962689,train,0,42
blk_-9152188072391488968,train,0,42
blk_6786902294422499973,train,0,42
blk_-762511052830943391,train,0,42
blk_-7184976615378474173,train,1,42
blk_-3502763193472678995,train,0,42
blk_2748254777706244383,train,0,42
blk_-3999499335631077848,train,0,42
blk_-9078773272043331449,train,0,42
blk_4626250510949772818,train,0,42
blk_-2859351025820315720,train,0,42
blk_1803757761976902960,train,0,42
blk_-2697644806161332121,train,0,42
blk_7664397212048535591,train,0,42
blk_8456668650669601168,train,0,42
blk_-8812600230028023220,train,0,42
blk_-742317472582510808,train,0,42
blk_3978379565184749104,train,0,42
blk_-8407856752083445325,train,0,42
blk_5180038897081609948,train,0,42
blk_3343811664332529636,train,0,42
blk_-1882479387611843831,train,0,42
blk_5278825593435465275,train,0,42
blk_-1336153509686414020,train,0,42
blk_-1892860224366985230,train,0,42
blk_2968300847340353961,train,0,42
blk_-5235297747104564273,train,0,42
blk_-4376676609746740675,train,0,42
blk_-5431148322971047332,train,0,42
blk_4649730582298520412,train,0,42
blk_-3032533720224435216,train,0,42
blk_6095138324481739460,train,0,42
blk_5266549725597363421,train,0,42
blk_-1525620227778014189,train,0,42
blk_193124916839624360,train,0,42
blk_5852395577566676608,train,0,42
blk_-6081111487712547288,train,0,42
blk_8670427916441541041,train,0,42
blk_6616301975862622766,train,0,42
blk_-660330337050819206,train,0,42
blk_-4567933730072324126,train,0,42
blk_7489883310559745669,train,0,42
blk_1912206840645946558,train,0,42
blk_7490249453623880729,train,0,42
blk_-5486287655023987501,train,0,42
blk_-5669178799710612057,train,0,42
blk_3259238661558197860,train,0,42
blk_-8675656329746182219,train,0,42
blk_906362350988843175,train,0,42
blk_3768276175127798425,train,0,42
blk_-7901367888535459279,train,0,42
blk_4329927930570090173,train,0,42
blk_-8540899698419884159,train,0,42
blk_-1330715287414106268,train,0,42
blk_7868418638212177754,train,0,42
blk_-3726331472633026517,train,0,42
blk_1469587819287639292,train,0,42
blk_5115307342309420979,train,0,42
blk_8179882672049646440,train,0,42
blk_-7505179195937273331,train,0,42
blk_-3251101335713433616,train,0,42
blk_-3973718774237862253,train,0,42
blk_-4017043397027938958,train,0,42
blk_-591327592829461818,train,0,42
blk_-5689215003850929213,train,0,42
blk_4655869346912208328,train,0,42
blk_818572341140972363,train,0,42
blk_-1591366432220407390,train,0,42
blk_-2047836495594752296,train,0,42
blk_-984168298257223886,train,0,42
blk_569516786139635230,train,0,42
blk_-3033371462527611370,train,0,42
blk_2837569547314167545,train,0,42
blk_-1029660890023159176,train,0,42
blk_-3487512011158778874,train,0,42
blk_5418548899022626445,train,0,42
blk_-177644385537704357,train,0,42
blk_4627815207265825634,train,0,42
blk_56191122432552805,train,0,42
blk_-962305449846685587,train,0,42
blk_-4701497998147526898,train,0,42
blk_-1199043578284321646,train,0,42
blk_-862399636668910674,train,0,42
blk_4913487744816454609,train,0,42
blk_5817313176654248319,train,0,42
blk_-7112395044758618893,train,0,42
blk_28821286978518695,train,0,42
blk_6150002327249772908,train,0,42
blk_-1473302914248063873,train,0,42
blk_8115222723990144155,train,0,42
blk_-3785515099482940532,train,0,42
blk_-4840123045507439521,train,0,42
blk_7953504679994815464,train,0,42
blk_4769372451878314726,train,0,42
blk_-3890319149915909203,train,0,42
blk_-6986299420540241848,train,0,42
blk_356832594050150337,train,0,42
blk_-2620328384050592719,train,0,42
blk_6830577325731062401,train,0,42
blk_-2031387793172979012,train,0,42
blk_4735832011828498684,train,0,42
blk_-925361518567330190,train,0,42
blk_-8013629249441222683,train,0,42
blk_-3418999519882905260,train,0,42
blk_8093894801308977088,train,0,42
blk_-7771448584975413885,train,0,42
blk_649469027891088466,train,0,42
blk_2758074255655365452,train,0,42
blk_6965427371281435044,train,0,42
blk_7357133149719074066,train,0,42
blk_818570772673489452,train,0,42
blk_6394954940339653286,train,0,42
blk_-5187312641488210009,train,0,42
blk_2395806846647552162,train,0,42
blk_-2010447997446000505,train,0,42
blk_6498946257349733404,train,0,42
blk_8413842963472183267,train,0,42
blk_-2032047408400850346,train,0,42
blk_9214052417026132897,train,0,42
blk_-5248024268016549366,train,0,42
blk_4932862816578183771,train,0,42
blk_-6189337646217841143,train,0,42
blk_-8606248048225972912,train,0,42
blk_-7456863670242739139,train,0,42
blk_5028341592783391603,train,0,42
blk_3905894997810235606,train,0,42
blk_-7228625414510087833,train,0,42
blk_5017958379186799753,train,0,42
blk_2292814429591161626,train,0,42
blk_-4650048424261892142,train,0,42
blk_5549952647637316929,train,0,42
blk_-4536550838434370816,train,0,42
blk_5557138131432417557,train,0,42
blk_-944752570633517439,train,0,42
blk_634119883051778153,train,0,42
blk_626703723380071432,train,0,42
blk_8572267545249808138,train,0,42
blk_2750682976421149482,train,1,42
blk_801543367556006360,train,0,42
blk_5932428726991804853,train,0,42
blk_-156042847446568604,train,0,42
blk_-9110972569065428706,train,0,42
blk_-9167581359760699929,train,0,42
blk_8241059536570089148,train,0,42
blk_-6233625305238926227,train,0,42
blk_-4779205255695723216,train,0,42
blk_3623771302970997024,train,0,42
blk_2319293048768365701,train,0,42
blk_-166977918694336148,train,0,42
blk_-6150172339173800500,train,0,42
blk_2162063411348647684,train,0,42
blk_-3624216403550286795,train,0,42
blk_-6527833878815332543,train,0,42
blk_1263799020300469373,train,0,42
blk_-5831173577915965712,train,0,42
blk_-8173258212276578948,train,0,42
blk_3726930431289035764,train,0,42
blk_6573423406874048134,train,0,42
blk_8125928520388794896,train,0,42
blk_-6130637981672395654,train,0,42
blk_-1488819317083098400,train,0,42
blk_-2337115095386516782,train,0,42
blk_-3884758019075221550,train,0,42
blk_-6937845199890392146,validation,0,43
blk_7005507091384916469,validation,0,43
blk_5595725112318734848,validation,0,43
blk_3930553665329756768,validation,0,43
blk_-5856257579138174806,validation,0,43
blk_-1269205466157793044,validation,0,43
blk_-3303507115806583585,validation,0,43
blk_2139574074559273102,validation,0,43
blk_-5257442678225469945,validation,0,43
blk_2630702833961789181,validation,0,43
blk_4850817969018726413,validation,0,43
blk_5669414524049449675,validation,0,43
blk_-6907451105829373380,validation,0,43
blk_8159153774671312642,validation,0,43
blk_-732884928731298366,validation,0,43
blk_4912821956681725360,validation,0,43
blk_1638584134338096998,validation,0,43
blk_6808530044365376083,validation,0,43
blk_2844850107156952269,validation,0,43
blk_7166994781021790671,validation,0,43
blk_-7066964326563636859,validation,0,43
blk_-6734416284489993184,validation,0,43
blk_-7207864796814395389,validation,0,43
blk_-8191609059073188237,validation,0,43
blk_122002084738251605,validation,0,43
blk_-4149825034842491458,validation,0,43
blk_3511321980651623391,validation,0,43
blk_6836498797389803997,validation,0,43
blk_-8872853774258944919,validation,0,43
blk_-5217535578051116946,validation,0,43
blk_-4182676434535724059,validation,0,43
blk_-905363397392534269,validation,0,43
blk_3934885688576732895,validation,0,43
blk_7026025266115682375,validation,0,43
blk_5469365984243313478,validation,0,43
blk_-8895496800460525883,validation,0,43
blk_5977592305391421700,validation,0,43
blk_-1525348886696960140,validation,0,43
blk_1890255007866295765,validation,0,43
blk_-4145451207654895476,validation,0,43
blk_-2513569811961328723,validation,0,43
blk_5089993144051794011,validation,0,43
blk_-276593672449488485,validation,0,43
blk_-295673082584607925,validation,0,43
blk_-5941835131812644898,validation,0,43
blk_-7479079047029861399,validation,0,43
blk_7164274870390397851,validation,0,43
blk_4753111958043882985,validation,0,43
blk_-993407763948463123,validation,0,43
blk_-2798266204861767529,validation,0,43
blk_4575801248153748165,validation,0,43
blk_-7448312616222885107,validation,0,43
blk_631494985040207949,validation,0,43
blk_1308753764435719645,validation,0,43
blk_5209797689805479893,validation,0,43
blk_-7567004347941391292,validation,0,43
blk_-3988349656685909239,validation,0,43
blk_1068108225128997241,validation,0,43
blk_3709456153525373249,validation,0,43
blk_-2493213737015901228,validation,0,43
blk_6861042059031917659,validation,0,43
blk_1168546270195987448,validation,0,43
blk_9113780715528889853,validation,0,43
blk_4237476036647175923,validation,0,43
blk_545380496264546581,validation,0,43
blk_-5614435558623693437,validation,0,43
blk_8759984925924638375,validation,0,43
blk_3967500368789504933,validation,0,43
blk_-8867212037053872858,validation,0,43
blk_9026834649656515111,validation,0,43
blk_2773036918966682558,validation,0,43
blk_-828882262168925687,validation,0,43
blk_1303487729354801403,validation,0,43
blk_6796519609124049829,validation,0,43
blk_-6242873843576706928,validation,0,43
blk_3473040436040394530,validation,0,43
blk_1249095955029401972,validation,0,43
blk_6359359660240423093,validation,0,43
blk_9075580957160836879,validation,0,43
blk_-1677704184230772692,validation,0,43
blk_-9158559717252014714,validation,0,43
blk_-1236463477611783862,validation,0,43
blk_4671326346366971822,validation,0,43
blk_-766690855623640723,validation,0,43
blk_-3876362421298277853,validation,0,43
blk_1316685749645905581,validation,0,43
blk_-8680910482992521344,validation,0,43
blk_-2745181945077181508,validation,0,43
blk_-494357140360527482,validation,0,43
blk_-44017034218108510,validation,0,43
blk_-6116428516364758517,validation,0,43
blk_-8783351258961611217,validation,0,43
blk_-6425478295479018086,validation,0,43
blk_-8267428467536640203,validation,0,43
blk_4313926392838725271,validation,0,43
blk_-6609513525495527831,validation,0,43
blk_2668242285306807284,validation,0,43
blk_7323769126612278217,validation,0,43
blk_-712386984996135717,validation,0,43
blk_6062374887922322717,validation,0,43
blk_-7154018576079514842,validation,0,43
blk_-2043734410767061087,validation,0,43
blk_8228899895471850261,validation,0,43
blk_3824398742751070529,validation,0,43
blk_-310889953884886896,validation,0,43
blk_3770072619695164659,validation,0,43
blk_-6322277762023366367,validation,0,43
blk_2694082466677842959,validation,0,43
blk_1948835767543607557,validation,0,43
blk_1498993564903183989,validation,0,43
blk_-4049811119118562398,validation,0,43
blk_-6770955787889723468,validation,0,43
blk_4657820293730066593,validation,0,43
blk_7149492996111660023,validation,0,43
blk_-6999769365006942671,validation,0,43
blk_-8195759702622753780,validation,0,43
blk_-3824832665674166334,validation,0,43
blk_7547438951652690679,validation,0,43
blk_-8325744834030905173,validation,0,43
blk_8105469702197765417,validation,0,43
blk_-8574760978901946446,validation,0,43
blk_4630212809392643001,validation,0,43
blk_-6105428735944739596,validation,1,43
blk_-7815987803009001297,validation,0,43
blk_-5879674419267229393,validation,0,43
blk_3045801997339348973,validation,0,43
blk_1628234512484764683,validation,0,43
blk_8279194645414195215,validation,0,43
blk_2270469511276103987,validation,0,43
blk_6534428924962295931,validation,0,43
blk_1662448620561637232,validation,0,43
blk_-7234783135949429154,validation,0,43
blk_-1491269720329871945,validation,0,43
blk_-7353996828663105051,validation,0,43
blk_-4509394210223524343,validation,0,43
blk_4806535996477232284,validation,0,43
blk_-2283052138857246578,validation,0,43
blk_4854754470122715666,validation,0,43
blk_4965288650597628031,validation,0,43
blk_-8844622897186181080,validation,0,43
blk_3917938087552924793,validation,0,43
blk_-3954733719172794860,validation,0,43
blk_8092869566352925448,validation,0,43
blk_-7430663517833198096,validation,0,43
blk_-8828505791594324031,validation,0,43
blk_2895519491650040566,validation,0,43
blk_7979247043709862223,validation,0,43
blk_-7755815750974977139,validation,0,43
blk_2835359893337772086,validation,0,43
blk_8889085857074134079,validation,0,43
blk_-8716153842512591570,validation,0,43
blk_-7319680933088179716,validation,0,43
blk_8885225196806348621,validation,0,43
blk_-3670677811525582594,validation,0,43
blk_66011962647216536,validation,0,43
blk_7738824814808709100,validation,0,43
blk_7152896803481514746,validation,0,43
blk_1251394590911561933,validation,0,43
blk_-484651053627443706,validation,0,43
blk_5576829411162767875,validation,0,43
blk_-1179230554227816535,validation,0,43
blk_2760374576133193100,validation,0,43
blk_8168079472056570259,validation,0,43
blk_-2886987213994464196,validation,0,43
blk_-7932812651930751474,validation,0,43
blk_3719344636798746564,validation,0,43
blk_1987782403720713613,validation,0,43
blk_7863668764150736043,validation,0,43
blk_3599681401346085968,validation,0,43
blk_7055632316379183370,validation,0,43
blk_-3207073785328376344,validation,0,43
blk_3994594527948494652,validation,0,43
blk_-7803249515215874557,validation,0,43
blk_-6418828613622092910,validation,0,43
blk_-22016853902685120,validation,0,43
blk_3787277855495199597,validation,0,43
blk_-8819639355102928265,validation,0,43
blk_-4296978763272148161,validation,0,43
blk_-8164828249899168043,validation,0,43
blk_-5201222926643085039,validation,0,43
blk_-6045970541141835314,validation,0,43
blk_-7793724140903023570,validation,0,43
blk_-3988143984416314267,validation,0,43
blk_493779879125633460,validation,0,43
blk_-387346068617839533,validation,0,43
blk_2734394707332175754,validation,0,43
blk_-5723365383898377403,validation,0,43
blk_3189831395215427437,validation,0,43
blk_-5870648139786923497,validation,0,43
blk_227071536027594083,validation,0,43
blk_5065532447434643658,validation,0,43
blk_-9011680060574350982,validation,0,43
blk_-247539768028842301,validation,0,43
blk_3478900260100525259,validation,0,43
blk_6476980064335849388,validation,0,43
blk_8111382481192101565,validation,0,43
blk_-6336950400409679517,validation,0,43
blk_2704773187292235189,validation,0,43
blk_1612716013254174805,validation,0,43
blk_-4884177863507332448,validation,0,43
blk_-7323748140296291503,validation,0,43
blk_-6199924414877833685,validation,1,43
blk_6701089970432227229,validation,0,43
blk_1610160155248309882,validation,0,43
blk_-2612784758425402197,validation,0,43
blk_-8638442557570632582,validation,0,43
blk_-913261636223387779,validation,1,43
blk_-6671049468536504590,validation,0,43
blk_4359575574436017051,validation,0,43
blk_-8428744823887803228,validation,0,43
blk_-8274236610864465666,validation,0,43
blk_2170685859394565952,validation,0,43
blk_-1527383675624311754,validation,0,43
blk_1783885090598625037,validation,0,43
blk_-2631977716821345472,validation,0,43
blk_-4551624092294767426,validation,0,43
blk_7835830340936497603,validation,0,43
blk_-2652016343494418045,validation,0,43
blk_1371553394363978425,validation,0,43
blk_4441670311923003148,validation,0,43
blk_-4314611186092331785,validation,0,43
blk_-7870257212731474400,validation,0,43
blk_-4605796234307396976,validation,0,43
blk_4285564569344795996,validation,0,43
blk_-4578711058096583940,validation,0,43
blk_3971280432092660389,validation,0,43
blk_-8228727257200262425,validation,0,43
blk_8989100657622103433,validation,0,43
blk_-6083094632327002609,validation,0,43
blk_140651558260269590,validation,0,43
blk_4819683781870578074,validation,0,43
blk_-4897013202890273053,validation,0,43
blk_3244480433844926463,validation,0,43
blk_-4493700950313379512,validation,0,43
blk_-2552006358156488565,validation,1,43
blk_7098828055043843704,validation,0,43
blk_8752664924189179338,validation,1,43
blk_3227173832649995462,validation,0,43
blk_3377633609885598125,validation,0,43
blk_-3771528575280659935,validation,0,43
blk_-5342361099154436931,validation,0,43
blk_1622134277767756136,validation,0,43
blk_4534258428106019237,validation,0,43
blk_-6166559370562059011,validation,0,43
blk_2839952743180468349,validation,0,43
blk_2612485317428564171,validation,0,43
blk_-6908036477069204637,validation,0,43
blk_7743354501649944474,validation,0,43
blk_3032397684012693870,validation,0,43
blk_5673900903019843408,validation,0,43
blk_1934626005050665361,validation,0,43
blk_-6729224244811847259,validation,0,43
blk_-4046071478808122879,validation,0,43
blk_-1791428159690860972,validation,0,43
blk_5434247230116335417,validation,0,43
blk_2772610114127586474,validation,0,43
blk_-4084047169921108392,validation,0,43
blk_4177203532393429404,validation,1,43
blk_2601797023831899313,validation,1,43
blk_-3810413709338757509,validation,0,43
blk_7675752716708897670,validation,0,43
blk_-3703997561321422318,validation,0,43
blk_-6955034458153483160,validation,0,43
blk_3501064836200953633,validation,0,43
blk_1682405283791844811,validation,0,43
blk_8566584578692536545,validation,0,43
blk_1411562066354813383,validation,0,43
blk_-7466588481049674420,validation,0,43
blk_-7378032350670818454,validation,0,43
blk_9046498108754757395,validation,0,43
blk_-4534426637980504542,validation,0,43
blk_-6052220517368878647,validation,0,43
blk_-5556212856656412493,validation,0,43
blk_1054939402038384908,validation,0,43
blk_-8875345267672160713,validation,0,43
blk_1397422290167292970,validation,0,43
blk_3972523626004853905,validation,0,43
blk_4059557262733872636,validation,0,43
blk_1913113318865556378,validation,0,43
blk_-7383277918636762334,validation,0,43
blk_-405613843685949874,validation,0,43
blk_-6987188926155864790,validation,0,43
blk_4319921737745686412,validation,0,43
blk_-7217926209823259921,validation,0,43
blk_4068130533016158356,validation,0,43
blk_-8903716520241669028,validation,0,43
blk_1767268606106454895,validation,0,43
blk_5936346684717523155,validation,0,43
blk_-8018117376346500095,validation,0,43
blk_-7519118665645388899,validation,0,43
blk_6046726837749330651,validation,0,43
blk_5833512210407739764,validation,0,43
blk_-8302656318016040836,validation,0,43
blk_3760719837611058642,validation,0,43
blk_-6784325948647721831,validation,0,43
blk_-6206972426486004404,validation,0,43
blk_197114312986785624,validation,0,43
blk_-4450420738569819345,validation,0,43
blk_4363377060353733883,validation,0,43
blk_-3772929437035274114,validation,1,43
blk_-815337128416815790,validation,0,43
blk_6684148351923193410,validation,0,43
blk_-5189746331342812873,validation,0,43
blk_1935311402591093660,validation,0,43
blk_-5827121428493095873,validation,0,43
blk_-4206751886560029438,validation,0,43
blk_589979366865203884,validation,0,43
blk_3874224543077489556,validation,0,43
blk_-8631994555303403594,validation,0,43
blk_6680871772329352896,validation,0,43
blk_-3697382622929912154,validation,0,43
blk_-3898472114370870204,validation,0,43
blk_7243491916198185166,validation,0,43
blk_-1181979739838482115,validation,0,43
blk_-8967719675491345602,validation,1,43
blk_-3146657615985932039,validation,0,43
blk_-9220198646758798316,validation,0,43
blk_1187317391658367541,validation,0,43
blk_-5286880847011930058,validation,0,43
blk_5043543890764368284,validation,0,43
blk_683002048547859372,validation,0,43
blk_-4880621060527962695,validation,0,43
blk_-797185709557475258,validation,0,43
blk_9198712022631345084,validation,0,43
blk_-3800167490762058726,validation,1,43
blk_-3820939005660016282,validation,0,43
blk_-5209756550836928908,validation,0,43
blk_9183464571269668170,validation,0,43
blk_2826227557305772874,validation,0,43
blk_1248570060175766586,validation,0,43
blk_2917002799795489189,validation,0,43
blk_7987927044946415441,validation,0,43
blk_-1958470214516995592,validation,0,43
blk_-4028861343654473366,validation,0,43
blk_-7445131833008074530,validation,0,43
blk_2948968536237254815,validation,0,43
blk_5603494038956361978,validation,0,43
blk_-1789547221175659677,validation,0,43
blk_8433408245698586157,validation,0,43
blk_-8241443097771161069,validation,0,43
blk_1400651590625334594,validation,0,43
blk_-368651958888629558,validation,0,43
blk_5196604407261128772,validation,0,43
blk_-7225409255760659513,validation,0,43
blk_4935389665309338736,validation,1,43
blk_502204826883760103,validation,0,43
blk_-6226004768241277423,validation,0,43
blk_5033721441991813684,validation,0,43
blk_-7785133459470502240,validation,0,43
blk_-3136683189769785562,validation,0,43
blk_7464013536625051975,validation,0,43
blk_1831933283943144112,validation,0,43
blk_-3236792862558575992,validation,0,43
blk_-390713994518269176,validation,0,43
blk_-5411927440878238268,validation,0,43
blk_5947164584486960969,validation,1,43
blk_-5381410804393033733,validation,0,43
blk_-9048573023858509407,validation,0,43
blk_-3260580548986016400,validation,0,43
blk_3463012424308740522,validation,0,43
blk_8169811619208480903,validation,0,43
blk_-3331621208212846760,validation,0,43
blk_1843629649569782108,validation,0,43
blk_-4072609142955103576,validation,0,43
blk_-3301431557117384418,validation,0,43
blk_8822329943757258685,validation,0,43
blk_5039157777992638265,validation,0,43
blk_8454737511992175548,validation,0,43
blk_-9138091292087196976,validation,0,43
blk_-1820291638853264708,validation,0,43
blk_6263820619544858063,validation,0,43
blk_-2074605872839429857,validation,0,43
blk_7656122879082847819,validation,0,43
blk_8725609455084366076,validation,0,43
blk_-925091462507161306,validation,0,43
blk_769952509844938228,validation,0,43
blk_-5817935215552294013,validation,0,43
blk_-1499082813264971867,validation,0,43
blk_7996884589815601128,validation,0,43
blk_3630930897853493856,validation,0,43
blk_-6061380687766768092,validation,0,43
blk_-2310965272174757051,validation,0,43
