experiment_id,phase,run_id,dataset,scenario,seed,model,status,started_at,completed_at,command,config_path,raw_result_path,summary_path,figure_path,error_path,git_commit,notes
e2_models_infiltration_seed44_randomforest,2,e2_models_infiltration_seed44_randomforest,CICIDS2017,Infiltration,44,RandomForest,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model RandomForest,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed44_randomforest.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed44_randomforest,2,e2_models_infiltration_seed44_randomforest,CICIDS2017,Infiltration,44,RandomForest,RUNNING,2026-09-07T21:47:54.345806+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model RandomForest,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed44_randomforest.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,reuse_source=e1_holdout_infiltration_seed44
e2_models_infiltration_seed44_randomforest,2,e2_models_infiltration_seed44_randomforest,CICIDS2017,Infiltration,44,RandomForest,COMPLETED,2026-09-07T21:47:54.345806+00:00,2026-09-07T21:47:54.624306+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model RandomForest,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed44_randomforest.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,REUSED_IDENTICAL_PHASE1_RESULT source=e1_holdout_infiltration_seed44
e2_models_infiltration_seed45_randomforest,2,e2_models_infiltration_seed45_randomforest,CICIDS2017,Infiltration,45,RandomForest,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model RandomForest,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed45_randomforest.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed45_randomforest,2,e2_models_infiltration_seed45_randomforest,CICIDS2017,Infiltration,45,RandomForest,RUNNING,2026-09-07T21:47:54.674547+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model RandomForest,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed45_randomforest.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,reuse_source=e1_holdout_infiltration_seed45
e2_models_infiltration_seed45_randomforest,2,e2_models_infiltration_seed45_randomforest,CICIDS2017,Infiltration,45,RandomForest,COMPLETED,2026-09-07T21:47:54.674547+00:00,2026-09-07T21:47:54.895510+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model RandomForest,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed45_randomforest.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,REUSED_IDENTICAL_PHASE1_RESULT source=e1_holdout_infiltration_seed45
e2_models_infiltration_seed46_randomforest,2,e2_models_infiltration_seed46_randomforest,CICIDS2017,Infiltration,46,RandomForest,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model RandomForest,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed46_randomforest.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed46_randomforest,2,e2_models_infiltration_seed46_randomforest,CICIDS2017,Infiltration,46,RandomForest,RUNNING,2026-09-07T21:47:54.951511+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model RandomForest,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed46_randomforest.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,reuse_source=e1_holdout_infiltration_seed46
e2_models_infiltration_seed46_randomforest,2,e2_models_infiltration_seed46_randomforest,CICIDS2017,Infiltration,46,RandomForest,COMPLETED,2026-09-07T21:47:54.951511+00:00,2026-09-07T21:47:55.236790+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model RandomForest,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed46_randomforest.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,REUSED_IDENTICAL_PHASE1_RESULT source=e1_holdout_infiltration_seed46
e2_models_infiltration_seed42_extratrees,2,e2_models_infiltration_seed42_extratrees,CICIDS2017,Infiltration,42,ExtraTrees,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model ExtraTrees,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed42_extratrees.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed42_extratrees,2,e2_models_infiltration_seed42_extratrees,CICIDS2017,Infiltration,42,ExtraTrees,RUNNING,2026-09-08T07:58:09.821972+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model ExtraTrees,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed42_extratrees.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed42_extratrees,2,e2_models_infiltration_seed42_extratrees,CICIDS2017,Infiltration,42,ExtraTrees,COMPLETED,2026-09-08T07:58:09.821972+00:00,2026-09-08T07:58:13.270972+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model ExtraTrees,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed42_extratrees.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed43_extratrees,2,e2_models_infiltration_seed43_extratrees,CICIDS2017,Infiltration,43,ExtraTrees,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model ExtraTrees,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed43_extratrees.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed43_extratrees,2,e2_models_infiltration_seed43_extratrees,CICIDS2017,Infiltration,43,ExtraTrees,RUNNING,2026-09-08T07:58:35.579216+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model ExtraTrees,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed43_extratrees.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed43_extratrees,2,e2_models_infiltration_seed43_extratrees,CICIDS2017,Infiltration,43,ExtraTrees,COMPLETED,2026-09-08T07:58:35.579216+00:00,2026-09-08T07:58:37.516112+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model ExtraTrees,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed43_extratrees.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed44_extratrees,2,e2_models_infiltration_seed44_extratrees,CICIDS2017,Infiltration,44,ExtraTrees,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model ExtraTrees,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed44_extratrees.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed44_extratrees,2,e2_models_infiltration_seed44_extratrees,CICIDS2017,Infiltration,44,ExtraTrees,RUNNING,2026-09-08T07:58:59.647951+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model ExtraTrees,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed44_extratrees.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed44_extratrees,2,e2_models_infiltration_seed44_extratrees,CICIDS2017,Infiltration,44,ExtraTrees,COMPLETED,2026-09-08T07:58:59.647951+00:00,2026-09-08T07:59:01.883271+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model ExtraTrees,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed44_extratrees.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed45_extratrees,2,e2_models_infiltration_seed45_extratrees,CICIDS2017,Infiltration,45,ExtraTrees,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model ExtraTrees,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed45_extratrees.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed45_extratrees,2,e2_models_infiltration_seed45_extratrees,CICIDS2017,Infiltration,45,ExtraTrees,RUNNING,2026-09-08T07:59:26.827798+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model ExtraTrees,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed45_extratrees.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed45_extratrees,2,e2_models_infiltration_seed45_extratrees,CICIDS2017,Infiltration,45,ExtraTrees,COMPLETED,2026-09-08T07:59:26.827798+00:00,2026-09-08T07:59:29.919792+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model ExtraTrees,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed45_extratrees.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed46_extratrees,2,e2_models_infiltration_seed46_extratrees,CICIDS2017,Infiltration,46,ExtraTrees,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model ExtraTrees,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed46_extratrees.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed46_extratrees,2,e2_models_infiltration_seed46_extratrees,CICIDS2017,Infiltration,46,ExtraTrees,RUNNING,2026-09-08T07:59:50.641562+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model ExtraTrees,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed46_extratrees.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed46_extratrees,2,e2_models_infiltration_seed46_extratrees,CICIDS2017,Infiltration,46,ExtraTrees,COMPLETED,2026-09-08T07:59:50.641562+00:00,2026-09-08T07:59:52.631327+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model ExtraTrees,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed46_extratrees.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed42_histgradientboosting,2,e2_models_infiltration_seed42_histgradientboosting,CICIDS2017,Infiltration,42,HistGradientBoosting,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model HistGradientBoosting,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed42_histgradientboosting.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed42_histgradientboosting,2,e2_models_infiltration_seed42_histgradientboosting,CICIDS2017,Infiltration,42,HistGradientBoosting,RUNNING,2026-09-08T08:00:44.628917+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model HistGradientBoosting,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed42_histgradientboosting.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed42_histgradientboosting,2,e2_models_infiltration_seed42_histgradientboosting,CICIDS2017,Infiltration,42,HistGradientBoosting,COMPLETED,2026-09-08T08:00:44.628917+00:00,2026-09-08T08:00:50.132805+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model HistGradientBoosting,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed42_histgradientboosting.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed43_histgradientboosting,2,e2_models_infiltration_seed43_histgradientboosting,CICIDS2017,Infiltration,43,HistGradientBoosting,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model HistGradientBoosting,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed43_histgradientboosting.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed43_histgradientboosting,2,e2_models_infiltration_seed43_histgradientboosting,CICIDS2017,Infiltration,43,HistGradientBoosting,RUNNING,2026-09-08T08:01:11.016966+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model HistGradientBoosting,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed43_histgradientboosting.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed43_histgradientboosting,2,e2_models_infiltration_seed43_histgradientboosting,CICIDS2017,Infiltration,43,HistGradientBoosting,COMPLETED,2026-09-08T08:01:11.016966+00:00,2026-09-08T08:01:12.193028+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model HistGradientBoosting,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed43_histgradientboosting.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed44_histgradientboosting,2,e2_models_infiltration_seed44_histgradientboosting,CICIDS2017,Infiltration,44,HistGradientBoosting,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model HistGradientBoosting,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed44_histgradientboosting.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed44_histgradientboosting,2,e2_models_infiltration_seed44_histgradientboosting,CICIDS2017,Infiltration,44,HistGradientBoosting,RUNNING,2026-09-08T08:01:31.056078+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model HistGradientBoosting,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed44_histgradientboosting.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed44_histgradientboosting,2,e2_models_infiltration_seed44_histgradientboosting,CICIDS2017,Infiltration,44,HistGradientBoosting,COMPLETED,2026-09-08T08:01:31.056078+00:00,2026-09-08T08:01:32.335808+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model HistGradientBoosting,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed44_histgradientboosting.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed45_histgradientboosting,2,e2_models_infiltration_seed45_histgradientboosting,CICIDS2017,Infiltration,45,HistGradientBoosting,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model HistGradientBoosting,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed45_histgradientboosting.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed45_histgradientboosting,2,e2_models_infiltration_seed45_histgradientboosting,CICIDS2017,Infiltration,45,HistGradientBoosting,RUNNING,2026-09-08T08:01:51.811642+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model HistGradientBoosting,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed45_histgradientboosting.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed45_histgradientboosting,2,e2_models_infiltration_seed45_histgradientboosting,CICIDS2017,Infiltration,45,HistGradientBoosting,COMPLETED,2026-09-08T08:01:51.811642+00:00,2026-09-08T08:01:52.805869+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model HistGradientBoosting,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed45_histgradientboosting.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed46_histgradientboosting,2,e2_models_infiltration_seed46_histgradientboosting,CICIDS2017,Infiltration,46,HistGradientBoosting,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model HistGradientBoosting,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed46_histgradientboosting.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed46_histgradientboosting,2,e2_models_infiltration_seed46_histgradientboosting,CICIDS2017,Infiltration,46,HistGradientBoosting,RUNNING,2026-09-08T08:02:14.599180+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model HistGradientBoosting,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed46_histgradientboosting.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed46_histgradientboosting,2,e2_models_infiltration_seed46_histgradientboosting,CICIDS2017,Infiltration,46,HistGradientBoosting,COMPLETED,2026-09-08T08:02:14.599180+00:00,2026-09-08T08:02:17.166497+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model HistGradientBoosting,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed46_histgradientboosting.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed42_logisticregression,2,e2_models_infiltration_seed42_logisticregression,CICIDS2017,Infiltration,42,LogisticRegression,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model LogisticRegression,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed42_logisticregression.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed42_logisticregression,2,e2_models_infiltration_seed42_logisticregression,CICIDS2017,Infiltration,42,LogisticRegression,RUNNING,2026-09-08T08:02:50.758037+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model LogisticRegression,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed42_logisticregression.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed42_logisticregression,2,e2_models_infiltration_seed42_logisticregression,CICIDS2017,Infiltration,42,LogisticRegression,COMPLETED,2026-09-08T08:02:50.758037+00:00,2026-09-08T08:02:52.819014+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model LogisticRegression,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed42_logisticregression.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed43_logisticregression,2,e2_models_infiltration_seed43_logisticregression,CICIDS2017,Infiltration,43,LogisticRegression,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model LogisticRegression,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed43_logisticregression.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed43_logisticregression,2,e2_models_infiltration_seed43_logisticregression,CICIDS2017,Infiltration,43,LogisticRegression,RUNNING,2026-09-08T08:03:15.504152+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model LogisticRegression,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed43_logisticregression.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed43_logisticregression,2,e2_models_infiltration_seed43_logisticregression,CICIDS2017,Infiltration,43,LogisticRegression,COMPLETED,2026-09-08T08:03:15.504152+00:00,2026-09-08T08:03:16.086264+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model LogisticRegression,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed43_logisticregression.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed44_logisticregression,2,e2_models_infiltration_seed44_logisticregression,CICIDS2017,Infiltration,44,LogisticRegression,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model LogisticRegression,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed44_logisticregression.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed44_logisticregression,2,e2_models_infiltration_seed44_logisticregression,CICIDS2017,Infiltration,44,LogisticRegression,RUNNING,2026-09-08T08:03:36.108838+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model LogisticRegression,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed44_logisticregression.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed44_logisticregression,2,e2_models_infiltration_seed44_logisticregression,CICIDS2017,Infiltration,44,LogisticRegression,COMPLETED,2026-09-08T08:03:36.108838+00:00,2026-09-08T08:03:36.692951+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model LogisticRegression,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed44_logisticregression.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed45_logisticregression,2,e2_models_infiltration_seed45_logisticregression,CICIDS2017,Infiltration,45,LogisticRegression,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model LogisticRegression,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed45_logisticregression.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed45_logisticregression,2,e2_models_infiltration_seed45_logisticregression,CICIDS2017,Infiltration,45,LogisticRegression,RUNNING,2026-09-08T08:03:59.597267+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model LogisticRegression,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed45_logisticregression.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed45_logisticregression,2,e2_models_infiltration_seed45_logisticregression,CICIDS2017,Infiltration,45,LogisticRegression,COMPLETED,2026-09-08T08:03:59.597267+00:00,2026-09-08T08:04:03.876041+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model LogisticRegression,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed45_logisticregression.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed46_logisticregression,2,e2_models_infiltration_seed46_logisticregression,CICIDS2017,Infiltration,46,LogisticRegression,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model LogisticRegression,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed46_logisticregression.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed46_logisticregression,2,e2_models_infiltration_seed46_logisticregression,CICIDS2017,Infiltration,46,LogisticRegression,RUNNING,2026-09-08T08:04:23.178951+00:00,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model LogisticRegression,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed46_logisticregression.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed46_logisticregression,2,e2_models_infiltration_seed46_logisticregression,CICIDS2017,Infiltration,46,LogisticRegression,COMPLETED,2026-09-08T08:04:23.178951+00:00,2026-09-08T08:04:23.769348+00:00,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model LogisticRegression,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed46_logisticregression.json,data/processed/final_experiments_2026/cicids_model_multiseed_summary.csv,,,73c421a43a847bc32e2f3337f3011b854f38e797,
e2_models_infiltration_seed42_sgdlogistic,2,e2_models_infiltration_seed42_sgdlogistic,CICIDS2017,Infiltration,42,SGDLogistic,PLANNED,,,scripts/run_final_experiments.py --resume --phase 2 --scenario Infiltration --model SGDLogistic,docs/memoire/final_experiments_2026/configs/cicids_final_protocol.json,data/processed/final_experiments_2026/phase_2/e2_models_infiltration_seed42_sgdlogistic.json,,,,73c421a43a847bc32e2f3337f3011b854f38e797,
