dataset;subtype;filepath;lineno;recno;timestamp_iso;severity;event;source;component;host;pid;tid;session;user;uid;gid;auid;euid;egid;exe;path;path_all;exec_args;exec_args_all;exec_env_all;src_ip;src_port;dst_ip;dst_port;proto;length;flags;http_method;http_url;http_status;bytes_sent;user_agent;referrer;category;subcategory;message
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;444;;2008-11-09T20:35:32+00:00;INFO;blk_-2398209593415798905;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.251.67.225;55638;10.251.67.225;50010;;;;;;;;;;system;hdfs;Receiving block blk_-2398209593415798905 src: /10.251.67.225:55638 dest: /10.251.67.225:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;445;;2008-11-09T20:35:32+00:00;INFO;blk_3098154771341398925;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.251.30.6;51051;10.251.30.6;50010;;;;;;;;;;system;hdfs;Receiving block blk_3098154771341398925 src: /10.251.30.6:51051 dest: /10.251.30.6:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;446;;2008-11-09T20:35:32+00:00;INFO;blk_3738211383445750914;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.251.42.9;36592;10.251.42.9;50010;;;;;;;;;;system;hdfs;Receiving block blk_3738211383445750914 src: /10.251.42.9:36592 dest: /10.251.42.9:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;447;;2008-11-09T20:35:32+00:00;INFO;blk_-4309280423174037990;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.251.199.225;40487;10.251.199.225;50010;;;;;;;;;;system;hdfs;Receiving block blk_-4309280423174037990 src: /10.251.199.225:40487 dest: /10.251.199.225:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;448;;2008-11-09T20:35:32+00:00;INFO;blk_-5649479540791129974;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.251.42.16;33297;10.251.42.16;50010;;;;;;;;;;system;hdfs;Receiving block blk_-5649479540791129974 src: /10.251.42.16:33297 dest: /10.251.42.16:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;449;;2008-11-09T20:35:32+00:00;INFO;blk_5703440264997337028;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.251.126.83;36160;10.251.126.83;50010;;;;;;;;;;system;hdfs;Receiving block blk_5703440264997337028 src: /10.251.126.83:36160 dest: /10.251.126.83:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;450;;2008-11-09T20:35:32+00:00;INFO;blk_584104991019184413;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.250.14.196;39444;10.250.14.196;50010;;;;;;;;;;system;hdfs;Receiving block blk_584104991019184413 src: /10.250.14.196:39444 dest: /10.250.14.196:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;451;;2008-11-09T20:35:32+00:00;INFO;blk_6609646171038203219;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.251.194.245;57455;10.251.194.245;50010;;;;;;;;;;system;hdfs;Receiving block blk_6609646171038203219 src: /10.251.194.245:57455 dest: /10.251.194.245:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;452;;2008-11-09T20:35:32+00:00;INFO;blk_6740695140894845846;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.251.67.113;47589;10.251.67.113;50010;;;;;;;;;;system;hdfs;Receiving block blk_6740695140894845846 src: /10.251.67.113:47589 dest: /10.251.67.113:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;453;;2008-11-09T20:35:32+00:00;INFO;blk_6835995323369082616;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.251.195.33;39162;10.251.195.33;50010;;;;;;;;;;system;hdfs;Receiving block blk_6835995323369082616 src: /10.251.195.33:39162 dest: /10.251.195.33:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;454;;2008-11-09T20:35:32+00:00;INFO;blk_-7198899606504196854;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.251.74.192;48149;10.251.74.192;50010;;;;;;;;;;system;hdfs;Receiving block blk_-7198899606504196854 src: /10.251.74.192:48149 dest: /10.251.74.192:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;455;;2008-11-09T20:35:32+00:00;INFO;blk_-774246298521956028;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.251.123.33;47890;10.251.123.33;50010;;;;;;;;;;system;hdfs;Receiving block blk_-774246298521956028 src: /10.251.123.33:47890 dest: /10.251.123.33:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;456;;2008-11-09T20:35:32+00:00;INFO;blk_7955481321933797799;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.251.67.211;43682;10.251.67.211;50010;;;;;;;;;;system;hdfs;Receiving block blk_7955481321933797799 src: /10.251.67.211:43682 dest: /10.251.67.211:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;457;;2008-11-09T20:35:32+00:00;INFO;blk_7956543127401791181;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.251.203.246;34121;10.251.203.246;50010;;;;;;;;;;system;hdfs;Receiving block blk_7956543127401791181 src: /10.251.203.246:34121 dest: /10.251.203.246:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;458;;2008-11-09T20:35:32+00:00;INFO;blk_7956543127401791181;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.251.203.246;51209;10.251.203.246;50010;;;;;;;;;;system;hdfs;Receiving block blk_7956543127401791181 src: /10.251.203.246:51209 dest: /10.251.203.246:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;459;;2008-11-09T20:35:32+00:00;INFO;blk_8026466674001363449;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.251.31.180;49652;10.251.31.180;50010;;;;;;;;;;system;hdfs;Receiving block blk_8026466674001363449 src: /10.251.31.180:49652 dest: /10.251.31.180:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;460;;2008-11-09T20:35:32+00:00;INFO;blk_-8281945757273050140;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;147;;;;;;;;;;;;;;;10.250.17.225;59264;10.250.17.225;50010;;;;;;;;;;system;hdfs;Receiving block blk_-8281945757273050140 src: /10.250.17.225:59264 dest: /10.250.17.225:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;461;;2008-11-09T20:35:32+00:00;INFO;blk_-105450231192318816;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;148;;;;;;;;;;;;;;;10.251.66.3;54257;10.251.66.3;50010;;;;;;;;;;system;hdfs;Receiving block blk_-105450231192318816 src: /10.251.66.3:54257 dest: /10.251.66.3:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;462;;2008-11-09T20:35:32+00:00;INFO;blk_1998424538687454859;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;148;;;;;;;;;;;;;;;10.251.31.160;40960;10.251.31.160;50010;;;;;;;;;;system;hdfs;Receiving block blk_1998424538687454859 src: /10.251.31.160:40960 dest: /10.251.31.160:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;463;;2008-11-09T20:35:32+00:00;INFO;blk_2825871331379974767;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;148;;;;;;;;;;;;;;;10.251.43.115;44713;10.251.43.115;50010;;;;;;;;;;system;hdfs;Receiving block blk_2825871331379974767 src: /10.251.43.115:44713 dest: /10.251.43.115:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;464;;2008-11-09T20:35:32+00:00;INFO;blk_-2850818623433938591;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;148;;;;;;;;;;;;;;;10.251.66.3;57167;10.251.66.3;50010;;;;;;;;;;system;hdfs;Receiving block blk_-2850818623433938591 src: /10.251.66.3:57167 dest: /10.251.66.3:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;465;;2008-11-09T20:35:32+00:00;INFO;blk_3175731177970777720;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;148;;;;;;;;;;;;;;;10.251.65.237;36131;10.251.65.237;50010;;;;;;;;;;system;hdfs;Receiving block blk_3175731177970777720 src: /10.251.65.237:36131 dest: /10.251.65.237:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;466;;2008-11-09T20:35:32+00:00;INFO;blk_4649698331936539655;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;148;;;;;;;;;;;;;;;10.251.31.242;54955;10.251.31.242;50010;;;;;;;;;;system;hdfs;Receiving block blk_4649698331936539655 src: /10.251.31.242:54955 dest: /10.251.31.242:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;467;;2008-11-09T20:35:32+00:00;INFO;blk_6227055072516687391;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;148;;;;;;;;;;;;;;;10.251.127.243;52378;10.251.127.243;50010;;;;;;;;;;system;hdfs;Receiving block blk_6227055072516687391 src: /10.251.127.243:52378 dest: /10.251.127.243:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;468;;2008-11-09T20:35:32+00:00;INFO;blk_-6370470857048627387;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;148;;;;;;;;;;;;;;;10.251.215.192;47033;10.251.215.192;50010;;;;;;;;;;system;hdfs;Receiving block blk_-6370470857048627387 src: /10.251.215.192:47033 dest: /10.251.215.192:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;469;;2008-11-09T20:35:32+00:00;INFO;blk_-7861579849076010389;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;148;;;;;;;;;;;;;;;10.251.107.19;33988;10.251.107.19;50010;;;;;;;;;;system;hdfs;Receiving block blk_-7861579849076010389 src: /10.251.107.19:33988 dest: /10.251.107.19:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;470;;2008-11-09T20:35:32+00:00;INFO;blk_7955481321933797799;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;148;;;;;;;;;;;;;;;10.251.67.211;40838;10.251.67.211;50010;;;;;;;;;;system;hdfs;Receiving block blk_7955481321933797799 src: /10.251.67.211:40838 dest: /10.251.67.211:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;471;;2008-11-09T20:35:32+00:00;INFO;blk_-8013855621109800549;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;148;;;;;;;;;;;;;;;10.250.10.6;59616;10.250.10.6;50010;;;;;;;;;;system;hdfs;Receiving block blk_-8013855621109800549 src: /10.250.10.6:59616 dest: /10.250.10.6:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;472;;2008-11-09T20:35:32+00:00;INFO;blk_-8186438745381579117;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;148;;;;;;;;;;;;;;;10.251.215.192;42064;10.251.215.192;50010;;;;;;;;;;system;hdfs;Receiving block blk_-8186438745381579117 src: /10.251.215.192:42064 dest: /10.251.215.192:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;473;;2008-11-09T20:35:32+00:00;INFO;blk_-105450231192318816;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.31.180;44368;10.251.31.180;50010;;;;;;;;;;system;hdfs;Receiving block blk_-105450231192318816 src: /10.251.31.180:44368 dest: /10.251.31.180:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;474;;2008-11-09T20:35:32+00:00;INFO;blk_1937926427363440853;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.67.113;49585;10.251.67.113;50010;;;;;;;;;;system;hdfs;Receiving block blk_1937926427363440853 src: /10.251.67.113:49585 dest: /10.251.67.113:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;475;;2008-11-09T20:35:32+00:00;INFO;blk_-2682415100025107597;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.66.192;44231;10.251.66.192;50010;;;;;;;;;;system;hdfs;Receiving block blk_-2682415100025107597 src: /10.251.66.192:44231 dest: /10.251.66.192:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;476;;2008-11-09T20:35:32+00:00;INFO;blk_-2814588473145762869;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.31.180;42003;10.251.31.180;50010;;;;;;;;;;system;hdfs;Receiving block blk_-2814588473145762869 src: /10.251.31.180:42003 dest: /10.251.31.180:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;477;;2008-11-09T20:35:32+00:00;INFO;blk_-2814588473145762869;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.31.180;59635;10.251.31.180;50010;;;;;;;;;;system;hdfs;Receiving block blk_-2814588473145762869 src: /10.251.31.180:59635 dest: /10.251.31.180:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;478;;2008-11-09T20:35:32+00:00;INFO;blk_-2850818623433938591;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.66.3;42498;10.251.66.3;50010;;;;;;;;;;system;hdfs;Receiving block blk_-2850818623433938591 src: /10.251.66.3:42498 dest: /10.251.66.3:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;479;;2008-11-09T20:35:32+00:00;INFO;blk_3098154771341398925;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.193.224;54818;10.251.193.224;50010;;;;;;;;;;system;hdfs;Receiving block blk_3098154771341398925 src: /10.251.193.224:54818 dest: /10.251.193.224:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;480;;2008-11-09T20:35:32+00:00;INFO;blk_3098154771341398925;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.30.6;54295;10.251.30.6;50010;;;;;;;;;;system;hdfs;Receiving block blk_3098154771341398925 src: /10.251.30.6:54295 dest: /10.251.30.6:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;481;;2008-11-09T20:35:32+00:00;INFO;blk_3738211383445750914;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.42.9;44204;10.251.42.9;50010;;;;;;;;;;system;hdfs;Receiving block blk_3738211383445750914 src: /10.251.42.9:44204 dest: /10.251.42.9:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;482;;2008-11-09T20:35:32+00:00;INFO;blk_-4309280423174037990;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.199.225;34285;10.251.199.225;50010;;;;;;;;;;system;hdfs;Receiving block blk_-4309280423174037990 src: /10.251.199.225:34285 dest: /10.251.199.225:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;483;;2008-11-09T20:35:32+00:00;INFO;blk_5727159100405160712;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.66.63;34393;10.251.66.63;50010;;;;;;;;;;system;hdfs;Receiving block blk_5727159100405160712 src: /10.251.66.63:34393 dest: /10.251.66.63:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;484;;2008-11-09T20:35:32+00:00;INFO;blk_6227055072516687391;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.127.243;46731;10.251.127.243;50010;;;;;;;;;;system;hdfs;Receiving block blk_6227055072516687391 src: /10.251.127.243:46731 dest: /10.251.127.243:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;485;;2008-11-09T20:35:32+00:00;INFO;blk_634338240549205708;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.71.16;37583;10.251.71.16;50010;;;;;;;;;;system;hdfs;Receiving block blk_634338240549205708 src: /10.251.71.16:37583 dest: /10.251.71.16:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;486;;2008-11-09T20:35:32+00:00;INFO;blk_6609646171038203219;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.194.245;45566;10.251.194.245;50010;;;;;;;;;;system;hdfs;Receiving block blk_6609646171038203219 src: /10.251.194.245:45566 dest: /10.251.194.245:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;487;;2008-11-09T20:35:32+00:00;INFO;blk_-7198899606504196854;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.74.192;40166;10.251.74.192;50010;;;;;;;;;;system;hdfs;Receiving block blk_-7198899606504196854 src: /10.251.74.192:40166 dest: /10.251.74.192:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;488;;2008-11-09T20:35:32+00:00;INFO;blk_7474637556625667220;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.214.225;51146;10.251.214.225;50010;;;;;;;;;;system;hdfs;Receiving block blk_7474637556625667220 src: /10.251.214.225:51146 dest: /10.251.214.225:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;489;;2008-11-09T20:35:32+00:00;INFO;blk_-7742258871275669707;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.30.6;60428;10.251.30.6;50010;;;;;;;;;;system;hdfs;Receiving block blk_-7742258871275669707 src: /10.251.30.6:60428 dest: /10.251.30.6:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;490;;2008-11-09T20:35:32+00:00;INFO;blk_-7911463493785581853;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.203.246;51213;10.251.203.246;50010;;;;;;;;;;system;hdfs;Receiving block blk_-7911463493785581853 src: /10.251.203.246:51213 dest: /10.251.203.246:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;491;;2008-11-09T20:35:32+00:00;INFO;blk_-8186438745381579117;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.215.192;47034;10.251.215.192;50010;;;;;;;;;;system;hdfs;Receiving block blk_-8186438745381579117 src: /10.251.215.192:47034 dest: /10.251.215.192:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;492;;2008-11-09T20:35:32+00:00;INFO;blk_8609819439677503690;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.125.174;37366;10.251.125.174;50010;;;;;;;;;;system;hdfs;Receiving block blk_8609819439677503690 src: /10.251.125.174:37366 dest: /10.251.125.174:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;493;;2008-11-09T20:35:32+00:00;INFO;blk_967160175355936210;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.31.85;44398;10.251.31.85;50010;;;;;;;;;;system;hdfs;Receiving block blk_967160175355936210 src: /10.251.31.85:44398 dest: /10.251.31.85:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;494;;2008-11-09T20:35:32+00:00;INFO;blk_967160175355936210;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;149;;;;;;;;;;;;;;;10.251.31.85;58924;10.251.31.85;50010;;;;;;;;;;system;hdfs;Receiving block blk_967160175355936210 src: /10.251.31.85:58924 dest: /10.251.31.85:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;495;;2008-11-09T20:35:32+00:00;INFO;blk_1998424538687454859;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;150;;;;;;;;;;;;;;;10.251.30.179;41362;10.251.30.179;50010;;;;;;;;;;system;hdfs;Receiving block blk_1998424538687454859 src: /10.251.30.179:41362 dest: /10.251.30.179:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;496;;2008-11-09T20:35:32+00:00;INFO;blk_3941533870808561940;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;150;;;;;;;;;;;;;;;10.250.17.177;34131;10.250.17.177;50010;;;;;;;;;;system;hdfs;Receiving block blk_3941533870808561940 src: /10.250.17.177:34131 dest: /10.250.17.177:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;497;;2008-11-09T20:35:32+00:00;INFO;blk_40441923226500563;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;150;;;;;;;;;;;;;;;10.251.65.237;59130;10.251.65.237;50010;;;;;;;;;;system;hdfs;Receiving block blk_40441923226500563 src: /10.251.65.237:59130 dest: /10.251.65.237:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;498;;2008-11-09T20:35:32+00:00;INFO;blk_584104991019184413;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;150;;;;;;;;;;;;;;;10.251.31.242;42720;10.251.31.242;50010;;;;;;;;;;system;hdfs;Receiving block blk_584104991019184413 src: /10.251.31.242:42720 dest: /10.251.31.242:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;499;;2008-11-09T20:35:32+00:00;INFO;blk_584104991019184413;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;150;;;;;;;;;;;;;;;10.251.31.242;46171;10.251.31.242;50010;;;;;;;;;;system;hdfs;Receiving block blk_584104991019184413 src: /10.251.31.242:46171 dest: /10.251.31.242:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;500;;2008-11-09T20:35:32+00:00;INFO;blk_6309418393114897475;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;150;;;;;;;;;;;;;;;10.251.31.160;46744;10.251.31.160;50010;;;;;;;;;;system;hdfs;Receiving block blk_6309418393114897475 src: /10.251.31.160:46744 dest: /10.251.31.160:50010
hdfs;hdfs;E:\Cours\TFE\experiments\phase_dataset_strengthening\processed\multiformat_balanced_20260910T093742Z\samples\hdfs.log;501;;2008-11-09T20:35:32+00:00;INFO;blk_634338240549205708;dfs.DataNode$DataXceiver;dfs.DataNode$DataXceiver;;150;;;;;;;;;;;;;;;10.251.71.16;51637;10.251.71.16;50010;;;;;;;;;;system;hdfs;Receiving block blk_634338240549205708 src: /10.251.71.16:51637 dest: /10.251.71.16:50010
