_index,_id,_version,_score,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.file,_source.data.title,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.references,_source.data.sca.check.compliance.pci_dss_v4.0,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.pci_dss_v3.2.1,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.compliance.nist_sp_800-53,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.tsc,_source.rule.hipaa,_source.rule.nist_sp_800-53,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.nist_800_53,_source.rule.mitre_mitigations,_source.rule.soc_2,_source.rule.cis_csc_v7,_source.data.sca.check.file,_source.data.sca.check.reason,_source.data.sca.check.compliance.pci_dss_4.0,_source.data.sca.check.compliance.pci_dss_3.2.1,_source.data.sca.check.directory,_source.data.dpkg_status,_source.data.package,_source.data.arch,_source.data.version,_source.rule.gpg13,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.data.uid,_source.data.dstuser,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.decoder.parent,_source.data.srcuser,_source.data.tty,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.data.srcip,_source.data.srcport,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed,_source.data.extra_data,_source.data.sca.check.previous_result,_source.syscheck.size_before,_source.syscheck.uname_after,_source.syscheck.mtime_after,_source.syscheck.size_after,_source.syscheck.gid_after,_source.syscheck.md5_before,_source.syscheck.sha256_before,_source.syscheck.mtime_before,_source.syscheck.mode,_source.syscheck.path,_source.syscheck.sha1_after,_source.syscheck.changed_attributes,_source.syscheck.gname_after,_source.syscheck.uid_after,_source.syscheck.perm_after,_source.syscheck.event,_source.syscheck.md5_after,_source.syscheck.sha1_before,_source.syscheck.sha256_after,_source.syscheck.inode_after,_source.syscheck.inode_before,_source.data.status,_source.data.protocol,_source.data.id,_source.data.url,_source.data.gid,_source.data.shell,_source.data.home
wazuh-alerts-4.x-2023.10.04,i8LL-4oBikSEbldrJxZJ,1,1,machine-1,1,ubuntu, , ,73,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure root is the only UID 0 account.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:45:00.971",sca,1696441501,"Oct 4, 2023 @ 17:45:00.971",1251654835,passed,Remove any users other than root with UID 0 or assign them a new UID if appropriate., , , , , , , ,TA0001,T1548,6.2.10, , ,M1026,Any account with UID 0 has superuser privileges on the system.,28681,Ensure root is the only UID 0 account.,This access must be limited to only the default root account and only from the system console. Administrative access must be through an unprivileged account using an approved mechanism as noted in Item 5.6 Ensure access to the su command is restricted., ,check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0, ,"[""CC7.1"",""CC7.2""]", , ,"[""TA0001""]","[""T1548""]","[""6.2.10""]","[""CM.1""]","[""M1026""]", , ,"[""/etc/passwd""]", , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,jMLL-4oBikSEbldrJxZJ,1,1,machine-1,1,ubuntu, , ,2,FALSE,7,"[""2.2""]",SCA summary: CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Score less than 50% (40),"[""sca""]",19004,"[""IV_35.7.d""]",sca, ,log,"Oct 4, 2023 @ 17:45:07.996",sca,1696441508,"Oct 4, 2023 @ 17:45:07.996",1251654835, , , , , , , , , , , , , , , , , , , , ,summary,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0, ,"[""CC7.1"",""CC7.2""]", , , , , ,"[""CM.1""]", , , , , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , ,40,182,cis_ubuntu22-04.yml,cis_ubuntu22-04,2,This document provides prescriptive guidance for establishing a secure configuration posture for Ubuntu Linux 22.04 LTS based on CIS benchmark for Ubuntu Linux 22.04 LTS.,73,107, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,5LZF_IoBqcH43A2N--4G,1,1,ubuntu,0,ubuntu, , ,2,FALSE,3,"[""10.6.1""]",New dpkg (Debian Package) requested to install.,"[""syslog"",""dpkg""]",2901,"[""IV_35.7.d""]",dpkg-decoder,2023-10-04 19:59:05 install linux-image-5.15.0-86-generic:amd64 <none> 5.15.0-86.96,log,"Oct 4, 2023 @ 19:59:06.287",/var/log/dpkg.log,1696449547,"Oct 4, 2023 @ 19:59:06.287", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6""]", , , , , , , , ,install,linux-image-5.15.0-86-generic,amd64,<none>,"[""4.10""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,5rZG_IoBqcH43A2NS-4t,1,1,ubuntu,0,ubuntu, , ,8,FALSE,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-04 19:59:35 status half-configured linux-generic:amd64 5.15.0.84.81,log,"Oct 4, 2023 @ 19:59:37.336",/var/log/dpkg.log,1696449578,"Oct 4, 2023 @ 19:59:37.336", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status half-configured,linux-generic,amd64,5.15.0.84.81,"[""4.10""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,57ZG_IoBqcH43A2NS-4t,1,1,ubuntu,0,ubuntu, , ,9,FALSE,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-04 19:59:36 status half-configured linux-image-generic:amd64 5.15.0.84.81,log,"Oct 4, 2023 @ 19:59:37.355",/var/log/dpkg.log,1696449578,"Oct 4, 2023 @ 19:59:37.355", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status half-configured,linux-image-generic,amd64,5.15.0.84.81,"[""4.10""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,7rZK_IoBqcH43A2NVe4y,1,1,ubuntu,0,ubuntu, , ,3,FALSE,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-04 20:03:45 status half-configured libx11-data:all 2:1.7.5-1ubuntu0.3,log,"Oct 4, 2023 @ 20:03:48.095",/var/log/dpkg.log,1696449829,"Oct 4, 2023 @ 20:03:48.095", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status half-configured,libx11-data,all,2:1.7.5-1ubuntu0.3,"[""4.10""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,8LZK_IoBqcH43A2NVe4y,1,1,ubuntu,0,ubuntu, , ,4,FALSE,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-04 20:03:45 status half-configured linux-headers-5.15.0-86:all 5.15.0-86.96,log,"Oct 4, 2023 @ 20:03:48.095",/var/log/dpkg.log,1696449829,"Oct 4, 2023 @ 20:03:48.095", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status half-configured,linux-headers-5.15.0-86,all,5.15.0-86.96,"[""4.10""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,'-LZK_IoBqcH43A2NVe4y,1,1,ubuntu,0,ubuntu, , ,8,FALSE,7,"[""10.6.1"",""10.2.7""]",Dpkg (Debian Package) half configured.,"[""syslog"",""dpkg"",""config_changed""]",2904,"[""IV_35.7.d""]",dpkg-decoder,2023-10-04 20:03:45 status half-configured linux-image-5.15.0-86-generic:amd64 5.15.0-86.96,log,"Oct 4, 2023 @ 20:03:48.130",/var/log/dpkg.log,1696449829,"Oct 4, 2023 @ 20:03:48.130", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status half-configured,linux-image-5.15.0-86-generic,amd64,5.15.0-86.96,"[""4.10""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,'-7ZN_IoBqcH43A2NA-4p,1,1,ubuntu,0,ubuntu, , ,8,FALSE,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-04 20:06:54 status installed linux-modules-5.15.0-86-generic:amd64 5.15.0-86.96,log,"Oct 4, 2023 @ 20:06:55.541",/var/log/dpkg.log,1696450016,"Oct 4, 2023 @ 20:06:55.541", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status installed,linux-modules-5.15.0-86-generic,amd64,5.15.0-86.96,"[""4.10""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,_bZN_IoBqcH43A2ND-5Z,1,1,ubuntu,0,ubuntu, , ,9,FALSE,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-04 20:07:00 status installed linux-modules-extra-5.15.0-86-generic:amd64 5.15.0-86.96,log,"Oct 4, 2023 @ 20:07:01.549",/var/log/dpkg.log,1696450022,"Oct 4, 2023 @ 20:07:01.549", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status installed,linux-modules-extra-5.15.0-86-generic,amd64,5.15.0-86.96,"[""4.10""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,ArZN_IoBqcH43A2ND-9Z,1,1,ubuntu,0,ubuntu, , ,11,FALSE,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-04 20:07:00 status installed libc-bin:amd64 2.35-0ubuntu3.4,log,"Oct 4, 2023 @ 20:07:01.550",/var/log/dpkg.log,1696450022,"Oct 4, 2023 @ 20:07:01.550", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status installed,libc-bin,amd64,2.35-0ubuntu3.4,"[""4.10""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.04,BLZN_IoBqcH43A2ND-9Z,1,1,ubuntu,0,ubuntu, , ,12,FALSE,7,"[""10.6.1"",""10.2.7""]",New dpkg (Debian Package) installed.,"[""syslog"",""dpkg"",""config_changed""]",2902,"[""IV_35.7.d""]",dpkg-decoder,2023-10-04 20:07:00 status installed linux-generic:amd64 5.15.0.86.83,log,"Oct 4, 2023 @ 20:07:01.613",/var/log/dpkg.log,1696450022,"Oct 4, 2023 @ 20:07:01.613", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC7.2"",""CC7.3"",""CC6.8"",""CC8.1""]","[""164.312.b""]", , , , ,"[""AU.6"",""AU.14""]", , , , , , , , ,status installed,linux-generic,amd64,5.15.0.86.83,"[""4.10""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,KLaj_4oBqcH43A2NRe-0,1,1,machine-1,1,ubuntu, , ,1,FALSE,5,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure ufw service is enabled.: Status changed from failed to 'not applicable',"[""sca""]",19013,"[""IV_35.7.d""]",sca, ,log,"Oct 5, 2023 @ 11:39:53.327",sca,1696505993,"Oct 5, 2023 @ 11:39:53.327",105942618,not applicable,Run the following command to unmask the ufw daemon: # systemctl unmask ufw.service Run the following command to enable and start the ufw daemon: # systemctl --now enable ufw.service active Run the following command to enable ufw: # ufw enable,http://manpages.ubuntu.com/manpages/precise/en/man8/ufw.8.html, ,"4.4,4.5",CC6.6, , ,SC-7(5),TA0005,"T1562,T1562.004",3.5.1.3,"AC.L1-3.1.20,CM.L2-3.4.7,SC.L1-3.13.1,SC.L2-3.13.6",9.4, ,"UncomplicatedFirewall (ufw) is a frontend for iptables. ufw provides a framework for managing netfilter, as well as a command-line and available graphical user interface for manipulating the firewall. Notes: When running ufw enable or starting ufw via its initscript, ufw will flush its chains. This is required so ufw can maintain a consistent state, but it may drop existing connections (eg ssh). ufw does support adding rules before enabling the firewall. Run the following command before running ufw enable. # ufw allow proto tcp from any to any port 22 The rules will still be flushed, but the ssh port will be open after enabling the firewall. Please note that once ufw is 'enabled', ufw will not flush the chains when adding or removing rules (but will when modifying a rule or changing the default policy) By default, ufw will prompt when enabling the firewall while running under ssh. This can be disabled by using ufw --force enable.",28575,Ensure ufw service is enabled.,The ufw service must be enabled and running in order for ufw to protect the system.,"[""systemctl is-enabled ufw.service"",""systemctl is-active ufw"",""ufw status""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.4"",""4.5""]","[""CC7.1"",""CC7.2""]", ,"[""SC-7(5)""]","[""TA0005""]","[""T1562"",""T1562.004""]","[""3.5.1.3""]","[""CM.1""]", ,"[""CC6.6""]","[""9.4""]", ,Timeout overtaken running command 'ufw status',1.2.1,"1.4,1.1.4", , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , ,failed, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,JLai_4oBqcH43A2NS-_m,1,1,ubuntu,0,ubuntu, , ,2,FALSE,7,"[""11.5""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]",550,"[""II_5.1.f""]",syscheck_integrity_changed,"File '/boot/grub/grub.cfg' modified
Mode: scheduled
Changed attributes: size,mtime,md5,sha1,sha256
Size changed from '7075' to '8909'
Old modification time was: '1696119800', now it is '1696450221'
Old md5sum was: '35727a75074e24ea6f646d843d776f5a'
New md5sum is : 'cc99c8091e53dd59612410fd09a9fa99'
Old sha1sum was: '84da8ad1dc6f9a5d4743f77d262bc2a59fa4fe8d'
New sha1sum is : 'ed1d1c111ab55bd271dbe05a97252347e03c1606'
Old sha256sum was: 'f7ab9f8c2ba0ce507dfc1a16d6c8fbae18553a9668eaf52959d87f33f489c9c8'
New sha256sum is : '87ab8dbd5466f5e393afebb94c8a630be557a7273ca2d0aa5b4f81d0fe09d93f'
",log,"Oct 5, 2023 @ 11:35:50.832",syscheck,1696505750,"Oct 5, 2023 @ 11:35:50.832", , , , , , , , , , , , , , , , , , , , , , , , ,"[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""164.312.c.1"",""164.312.c.2""]", , , , ,"[""SI.7""]", , , , , , , , , , , , ,"[""4.11""]", , , , , , ,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]", , , , , , , , , , , , , , , , , , ,7075,root,2023-10-04T20:10:21,8909,0,35727a75074e24ea6f646d843d776f5a,f7ab9f8c2ba0ce507dfc1a16d6c8fbae18553a9668eaf52959d87f33f489c9c8,2023-10-01T00:23:20,scheduled,/boot/grub/grub.cfg,ed1d1c111ab55bd271dbe05a97252347e03c1606,"[""size"",""mtime"",""md5"",""sha1"",""sha256""]",root,0,rw-r--r--,modified,cc99c8091e53dd59612410fd09a9fa99,84da8ad1dc6f9a5d4743f77d262bc2a59fa4fe8d,87ab8dbd5466f5e393afebb94c8a630be557a7273ca2d0aa5b4f81d0fe09d93f,655373, , , , , , , , 
wazuh-alerts-4.x-2023.10.05,Jbai_4oBqcH43A2NTe-x,1,1,ubuntu,0,ubuntu, , ,17,FALSE,7,"[""11.5""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]",550,"[""II_5.1.f""]",syscheck_integrity_changed,"File '/usr/sbin/ldconfig' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1690360074', now it is '1695653150'
Old inode was: '924059', now it is '917920'
",log,"Oct 5, 2023 @ 11:38:46.411",syscheck,1696505926,"Oct 5, 2023 @ 11:38:46.411", , , , , , , , , , , , , , , , , , , , , , , , ,"[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""164.312.c.1"",""164.312.c.2""]", , , , ,"[""SI.7""]", , , , , , , , , , , , ,"[""4.11""]", , , , , , ,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]", , , , , , , , , , , , , , , , , , , ,root,2023-09-25T14:45:50,387,0, , ,2023-07-26T08:27:54,scheduled,/usr/sbin/ldconfig,399988ab43aa1aff6f24cf323226b92421bae520,"[""mtime"",""inode""]",root,0,rwxr-xr-x,modified,85e9e2c4a9c0a7af309c906516aa4548, ,bfd5df90c7f070feab584435f106f254ffffaa268a04de5b5c3bd61d59c092f3,917920,924059, , , , , , , 
wazuh-alerts-4.x-2023.10.05,Jrai_4oBqcH43A2NTe-x,1,1,machine-1,1,ubuntu,/bin/diff,Trojaned version of file detected.,3,FALSE,7,"[""10.6.1""]",Host-based anomaly detection event (rootcheck).,"[""ossec"",""rootcheck""]",510,"[""IV_35.7.d""]",rootcheck,Trojaned version of file '/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,log,"Oct 5, 2023 @ 11:38:49.393",rootcheck,1696505929,"Oct 5, 2023 @ 11:38:49.393", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,J7ai_4oBqcH43A2NTe-x,1,1,machine-1,1,ubuntu,/usr/bin/diff,Trojaned version of file detected.,4,FALSE,7,"[""10.6.1""]",Host-based anomaly detection event (rootcheck).,"[""ossec"",""rootcheck""]",510,"[""IV_35.7.d""]",rootcheck,Trojaned version of file '/usr/bin/diff' detected. Signature used: 'bash|^/bin/sh|file\.h|proc\.h|/dev/[^n]|^/bin/.*sh' (Generic).,log,"Oct 5, 2023 @ 11:38:49.785",rootcheck,1696505929,"Oct 5, 2023 @ 11:38:49.785", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,4p3DAIsBOVAqq_lK-J0c,1,1,machine-1,1,ubuntu, , ,1,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure all AppArmor Profiles are in enforce or complain mode.: Status changed from 'not applicable' to passed,"[""sca""]",19015,"[""IV_35.7.d""]",sca, ,log,"Oct 5, 2023 @ 16:55:23.085",sca,1696524923,"Oct 5, 2023 @ 16:55:23.085",1784418977,passed,Run the following command to set all profiles to enforce mode: # aa-enforce /etc/apparmor.d/* OR Run the following command to set all profiles to complain mode: # aa-complain /etc/apparmor.d/* Note: Any unconfined processes may need to have a profile created or activated for them and then be restarted., ,"1.3.1,7.1",3.3,"CC5.2,CC6.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)","AC-5,AC-6",TA0005, ,1.6.1.3,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.5,AC.L2-3.1.3,MP.L2-3.8.2",14.6, ,AppArmor profiles define what resources applications are able to access.,28535,Ensure all AppArmor Profiles are in enforce or complain mode.,"Security configuration requirements vary from site to site. Some sites may mandate a policy that is stricter than the default policy, which is perfectly acceptable. This item is intended to ensure that any policies that exist on the system are activated.","[""apparmor_status""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""3.3""]","[""CC7.1"",""CC7.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""AC-5"",""AC-6""]","[""TA0005""]", ,"[""1.6.1.3""]","[""CM.1""]", ,"[""CC5.2"",""CC6.1""]","[""14.6""]", , , , , , , , , , , , , ,192.168.204.130, , , , , , , , , , , , , , , , , , , , , , ,not applicable, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.05,B7ai_4oBqcH43A2NDe8t,1,1,ubuntu,0,ubuntu, , ,1,FALSE,7,"[""11.5""]",Integrity checksum changed.,"[""ossec"",""syscheck"",""syscheck_entry_modified"",""syscheck_file""]",550,"[""II_5.1.f""]",syscheck_integrity_changed,"File '/boot/vmlinuz' modified
Mode: scheduled
Changed attributes: mtime,inode
Old modification time was: '1696119752', now it is '1696450007'
Old inode was: '655366', now it is '655678'
",log,"Oct 5, 2023 @ 11:35:44.428",syscheck,1696505744,"Oct 5, 2023 @ 11:35:44.428", , , , , , , , , , , , , , , , , , , , , , , , ,"[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""164.312.c.1"",""164.312.c.2""]", , , , ,"[""SI.7""]", , , , , , , , , , , , ,"[""4.11""]", , , , , , ,"[""Stored Data Manipulation""]","[""T1565.001""]","[""Impact""]", , , , , , , , , , , , , , , , , , , ,root,2023-10-04T20:06:47,25,0, , ,2023-10-01T00:22:32,scheduled,/boot/vmlinuz,da39a3ee5e6b4b0d3255bfef95601890afd80709,"[""mtime"",""inode""]",root,0,rwxrwxrwx,modified,d41d8cd98f00b204e9800998ecf8427e, ,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,655678,655366, , , , , , , 
wazuh-alerts-4.x-2023.10.05,CLai_4oBqcH43A2NDe8t,1,1,ubuntu,0,ubuntu, , ,1,FALSE,5,"[""11.5""]",File added to the system.,"[""ossec"",""syscheck"",""syscheck_entry_added"",""syscheck_file""]",554,"[""II_5.1.f""]",syscheck_new_entry,"File '/boot/vmlinuz-5.15.0-86-generic' added
Mode: scheduled
",log,"Oct 5, 2023 @ 11:35:47.067",syscheck,1696505748,"Oct 5, 2023 @ 11:35:47.067", , , , , , , , , , , , , , , , , , , , , , , , ,"[""PI1.4"",""PI1.5"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""164.312.c.1"",""164.312.c.2""]", , , , ,"[""SI.7""]", , , , , , , , , , , , ,"[""4.11""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , ,root,2023-09-20T08:09:11,11624584,0, , , ,scheduled,/boot/vmlinuz-5.15.0-86-generic,2ee04639abb022ff8b118addccca16c0b9eb8d4c, ,root,0,rw-------,added,d1fa7aaf3fd67477b9b765f1bb9a30bd, ,ca98f065f5f7df7b9b9c2861a91749d9b4b5ba4d3ae45880120cd2533b80da58,655700, , , , , , , , 
wazuh-alerts-4.x-2023.10.05,7p3RAIsBOVAqq_lKgZ3C,1,1,machine-1,1,ubuntu, , ,1,FALSE,3,"[""10.2.5"",""10.2.2""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""IV_32.2""]",sudo,Oct  5 22:10:05 sohaib-virtual-machine sudo:   sohaib : TTY=pts/0 ; PWD=/home/sohaib ; USER=root ; COMMAND=/usr/bin/systemctl start ssh,log,"Oct 5, 2023 @ 17:10:05.345",/var/log/auth.log,1696525805,"Oct 5, 2023 @ 17:10:05.345", , , , , , , , , , , , , , , , , , , , , , , , ,"[""CC6.8"",""CC7.2"",""CC7.3""]","[""164.312.b""]", , , , ,"[""AU.14"",""AC.7"",""AC.6""]", , , , , , , , , , , , ,"[""7.6"",""7.8"",""7.13""]",sohaib-virtual-machine,sudo,01/10/2005 22:10,192.168.204.130, ,root,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]",sudo,sohaib,pts/0,/home/sohaib,/usr/bin/systemctl start ssh,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
