timestamp,source_ip,server,username,service,attempts,status,port,protocol,comment,anomaly_label,hour,weekday
2024-12-29T23:39:13.932744,88.145.237.3,srv-tok-03,ubuntu,login,2,Failed,22,SSH2,User ubuntu failed login via login,normal,23,6
2026-12-01T20:38:52.852070,193.112.249.190,db-ber-01,dmarshall,su,1,Success,22,N/A,User dmarshall success login via su,normal,20,1
2025-09-13T10:02:34.019927,15.201.110.239,srv-tok-03,ubuntu,ssh,4,Failed,80,N/A,User ubuntu failed login via ssh,normal,10,5
2023-05-15T04:00:37.990022,46.141.93.16,srv-tok-03,leonardsutton,su,1,Failed,22,N/A,User leonardsutton failed login via su,normal,4,0
2026-04-13T07:38:53.773758,17.142.95.194,monitor-car-01,ec2-user,ssh,3,Failed,443,N/A,User ec2-user failed login via ssh,normal,7,0
2025-04-20T01:24:30.653612,69.251.139.249,vpn-thr-02,ec2-user,cron,1,Success,22,RDP,User ec2-user success login via cron,normal,1,6
2024-01-20T15:43:53.371637,181.182.219.196,backup-prk-01,ec2-user,ssh,1,Success,22,N/A,User ec2-user success login via ssh,normal,15,5
2023-02-11T06:19:09.213643,200.8.73.97,proxy-mow-01,whiteholly,sudo,3,Failed,22,TELNET,User whiteholly failed login via sudo,normal,6,5
2024-07-12T16:49:19.028745,71.116.152.141,db-ber-01,admin,sudo,3,Failed,22,TELNET,User admin failed login via sudo,normal,16,4
2026-04-14T09:33:23.753546,140.194.105.77,backup-prk-01,nginx,sudo,1,Success,22,RDP,User nginx executed sudo with elevated privileges,privilege_escalation,9,1
2023-04-30T02:00:56.184307,16.12.63.166,web-sgp-02,ec2-user,ssh,1,Success,22,TELNET,User ec2-user success login via ssh,normal,2,6
2025-01-29T12:31:59.495810,154.146.179.131,srv-ldn-02,admin,cron,1,Success,443,RDP,User admin success login via cron,normal,12,2
2023-11-28T08:19:05.610963,62.97.60.207,backup-prk-01,herrerasara,cron,1,Failed,22,SSH2,User herrerasara failed login via cron,normal,8,1
2026-03-24T18:39:24.305367,28.51.40.2,web-sgp-02,ec2-user,login,3,Success,22,SSH2,User ec2-user success login via login,normal,18,1
2025-04-30T21:41:00.101544,149.150.189.166,srv-tok-03,gilbertjoseph,login,1,Success,22,SSH2,User gilbertjoseph success login via login,normal,21,2
2025-09-15T16:21:17.761488,133.228.41.173,backup-prk-01,ec2-user,su,1,Success,22,N/A,User ec2-user success login via su,normal,16,0
2024-01-03T12:12:30.061496,70.159.137.91,monitor-car-01,ec2-user,ssh,1,Failed,2222,N/A,Login from unusual server monitor-car-01,geo_anomaly,12,2
2024-02-03T09:24:15.746347,136.178.167.250,srv-nyc-01,ec2-user,cron,1,Success,22,N/A,User ec2-user success login via cron,normal,9,5
2024-04-11T12:34:25.976269,39.179.173.121,srv-ldn-02,qclark,sudo,1,Failed,22,TELNET,User qclark failed login via sudo,normal,12,3
2025-03-28T00:19:15.442906,158.96.6.170,srv-tok-03,ec2-user,sudo,1,Failed,22,TELNET,User ec2-user failed login via sudo,normal,0,4
2023-09-18T20:48:33.508231,5.7.243.41,db-ber-01,hicksseth,login,2,Success,22,SSH2,User hicksseth success login via login,normal,20,0
2024-08-30T16:16:07.623086,53.122.92.99,monitor-car-01,nginx,ssh,1,Failed,443,TELNET,User nginx failed login via ssh,normal,16,4
2026-04-12T07:55:42.045362,222.133.139.32,monitor-car-01,ubuntu,ssh,2,Failed,22,SSH2,User ubuntu failed login via ssh,normal,7,6
2023-12-29T18:23:35.163859,29.33.7.122,backup-prk-01,nginx,ssh,2,Failed,22,SSH2,User nginx failed login via ssh,normal,18,4
2025-03-17T14:19:56.751299,202.228.100.123,vpn-thr-02,griffinpamela,sudo,1,Failed,443,N/A,User griffinpamela failed login via sudo,normal,14,0
2023-11-24T00:22:55.516855,119.162.190.4,vpn-thr-02,nginx,cron,1,Success,22,N/A,User nginx success login via cron,normal,0,4
2024-11-24T15:21:04.184235,116.137.77.159,vpn-thr-02,admin,cron,1,Success,22,N/A,User admin success login via cron,normal,15,6
2024-06-09T13:35:55.211468,20.195.9.144,srv-nyc-01,ubuntu,sudo,1,Success,80,TELNET,User ubuntu success login via sudo,normal,13,6
2026-11-15T13:10:21.400949,9.102.161.169,srv-nyc-01,root,login,3,Success,443,RDP,User root success login via login,normal,13,6
2025-09-09T19:37:40.021950,200.158.212.123,srv-ldn-02,kevinholmes,ssh,1,Success,22,RDP,User kevinholmes success login via ssh,normal,19,1
2024-05-15T12:05:37.140515,42.67.65.249,srv-tok-03,root,ssh,1,Success,22,SSH2,User root success login via ssh,normal,12,2
2024-08-23T17:52:53.894602,99.32.140.233,proxy-mow-01,mmyers,su,1,Success,22,TELNET,User mmyers success login via su,normal,17,4
2023-03-10T19:33:14.600329,201.91.25.81,backup-prk-01,www-data,ssh,1,Success,443,RDP,User www-data success login via ssh,normal,19,4
2026-07-19T23:51:21.836722,140.2.88.112,vpn-thr-02,root,cron,1,Failed,2222,N/A,User root failed login via cron,normal,23,6
2025-11-22T22:24:10.448699,99.120.234.221,proxy-mow-01,mysql,sudo,1,Success,443,TELNET,User mysql executed sudo with elevated privileges,privilege_escalation,22,5
2023-08-11T03:16:45.952602,159.148.151.147,db-ber-01,nginx,ssh,1,Success,2222,SSH2,User nginx success login via ssh,normal,3,4
2026-08-05T07:50:54.934108,141.167.248.161,proxy-mow-01,admin,su,1,Failed,80,SSH2,User admin failed login via su,normal,7,2
2026-08-14T05:27:14.087859,170.201.26.223,backup-prk-01,fjohnson,cron,1,Success,22,TELNET,User fjohnson success login via cron,normal,5,4
2023-01-01T18:01:27.951289,79.138.217.148,backup-prk-01,nginx,cron,5,Failed,22,RDP,User nginx failed login via cron,normal,18,6
2024-10-09T02:24:12.956659,142.85.252.32,vpn-thr-02,www-data,ssh,1,Success,22,RDP,User www-data success login via ssh,normal,2,2
2025-08-22T19:31:34.115538,91.59.215.149,srv-tok-03,ubuntu,su,1,Success,2222,SSH2,User ubuntu success login via su,normal,19,4
2026-09-11T22:13:16.096864,146.84.64.251,vpn-thr-02,root,ssh,2,Failed,443,TELNET,User root failed login via ssh,normal,22,4
2024-06-28T01:14:36.848303,171.192.169.109,monitor-car-01,trevor32,login,1,Failed,22,RDP,User trevor32 failed login via login,normal,1,4
2024-04-08T14:08:54.654263,199.34.120.48,web-sgp-02,qgonzales,login,4,Failed,443,RDP,User qgonzales failed login via login,normal,14,0
2023-08-03T00:19:51.511619,180.252.17.197,srv-ldn-02,ubuntu,sudo,1,Failed,22,RDP,User ubuntu failed login via sudo,normal,0,3
2025-02-28T06:28:29.234023,209.125.197.215,srv-tok-03,tsampson,su,2,Failed,22,RDP,User tsampson failed login via su,normal,6,4
2024-08-25T00:17:31.944432,154.84.93.15,srv-tok-03,sullivanchristopher,su,1,Success,22,TELNET,User sullivanchristopher success login via su,normal,0,6
2025-09-03T09:28:43.241905,15.213.217.3,srv-ldn-02,cynthiayu,login,1,Success,22,RDP,User cynthiayu success login via login,normal,9,2
2024-03-26T14:27:41.429155,4.135.66.191,srv-nyc-01,ec2-user,ssh,1,Success,2222,TELNET,User ec2-user success login via ssh,normal,14,1
2023-04-25T07:03:21.432015,195.248.144.8,srv-tok-03,root,cron,1,Success,443,SSH2,User root success login via cron,normal,7,1
2024-06-09T14:48:11.340407,65.124.174.74,srv-tok-03,harrischristina,cron,1,Success,22,RDP,User harrischristina success login via cron,normal,14,6
2026-01-25T08:23:22.931186,112.114.59.121,proxy-mow-01,nginx,su,2,Failed,22,TELNET,User nginx failed login via su,normal,8,6
2025-05-16T12:50:45.269078,124.224.204.21,srv-tok-03,eric41,login,2,Failed,22,TELNET,User eric41 failed login via login,normal,12,4
2024-07-12T18:25:00.406735,186.223.107.142,proxy-mow-01,www-data,ssh,1,Failed,22,N/A,User www-data failed login via ssh,normal,18,4
2023-11-30T07:51:36.175950,133.177.205.82,backup-prk-01,ec2-user,ssh,1,Success,22,SSH2,User ec2-user success login via ssh,normal,7,3
2025-04-02T19:14:06.936996,94.175.39.194,srv-tok-03,moorecourtney,sudo,1,Success,80,TELNET,User moorecourtney success login via sudo,normal,19,2
2026-06-27T08:39:11.951065,72.140.145.156,srv-nyc-01,uflores,cron,1,Success,22,RDP,User uflores success login via cron,normal,8,5
2026-01-16T23:47:15.886465,211.206.19.195,web-sgp-02,nginx,login,3,Failed,22,TELNET,User nginx failed login via login,normal,23,4
2025-10-27T00:40:56.028499,116.90.22.151,proxy-mow-01,ubuntu,ssh,1,Success,443,SSH2,User ubuntu success login via ssh,normal,0,0
2024-01-21T16:22:34.070782,82.170.15.53,srv-ldn-02,www-data,cron,1,Success,22,RDP,User www-data success login via cron,normal,16,6
2024-06-29T15:52:39.079783,163.8.94.230,srv-nyc-01,root,sudo,1,Success,22,N/A,User root success login via sudo,normal,15,5
2025-12-23T18:42:48.568173,4.122.18.127,backup-prk-01,nginx,cron,1,Success,22,N/A,User nginx success login via cron,normal,18,1
2026-08-18T17:36:18.365298,164.32.47.175,srv-ldn-02,zachary02,ssh,3,Failed,2222,TELNET,User zachary02 failed login via ssh,normal,17,1
2024-04-29T02:35:58.052799,38.91.77.139,srv-nyc-01,nginx,ssh,1,Success,22,N/A,User nginx success login via ssh,normal,2,0
2023-04-09T18:58:16.811272,132.206.37.44,vpn-thr-02,wmoses,login,1,Success,2222,RDP,User wmoses success login via login,normal,18,6
2026-06-11T09:26:06.024596,159.14.180.13,vpn-thr-02,admin,ssh,2,Failed,2222,N/A,User admin failed login via ssh,normal,9,3
2023-02-20T14:27:16.442454,170.228.192.198,web-sgp-02,ubuntu,cron,4,Failed,443,RDP,User ubuntu failed login via cron,normal,14,0
2025-10-09T18:41:39.151367,203.115.19.128,backup-prk-01,colin32,ssh,1,Success,22,TELNET,User colin32 success login via ssh,normal,18,3
2023-10-22T01:14:19.670404,156.24.81.191,monitor-car-01,www-data,ssh,1,Success,80,N/A,User www-data success login via ssh,normal,1,6
2026-05-29T07:34:31.088392,117.5.15.50,srv-ldn-02,eric58,cron,2,Failed,443,SSH2,User eric58 failed login via cron,normal,7,4
2026-01-28T14:24:22.942457,84.255.73.69,web-sgp-02,joshuabeck,ssh,1,Success,22,TELNET,User joshuabeck success login via ssh,normal,14,2
2024-03-26T04:57:36.195050,148.176.108.241,db-ber-01,ec2-user,cron,1,Failed,22,TELNET,User ec2-user failed login via cron,normal,4,1
2023-02-21T06:13:12.395442,146.182.193.230,proxy-mow-01,ec2-user,sudo,1,Success,22,N/A,User ec2-user success login via sudo,normal,6,1
2026-03-18T21:20:05.075356,108.103.166.189,srv-nyc-01,ec2-user,sudo,1,Success,22,RDP,User ec2-user success login via sudo,normal,21,2
2026-11-30T09:47:29.557865,13.138.160.56,vpn-thr-02,www-data,login,1,Success,22,N/A,User www-data success login via login,normal,9,0
2026-06-16T23:58:44.562338,90.47.239.223,srv-ldn-02,www-data,sudo,1,Success,2222,RDP,User www-data success login via sudo,normal,23,1
2023-06-29T03:41:37.794921,157.161.28.230,srv-ldn-02,nginx,login,3,Success,22,N/A,User nginx success login via login,normal,3,3
2026-12-26T04:37:22.866545,107.219.76.184,srv-ldn-02,ec2-user,cron,4,Failed,22,SSH2,User ec2-user failed login via cron,normal,4,5
2025-07-06T08:28:43.999043,146.89.210.126,srv-ldn-02,www-data,cron,1,Success,2222,RDP,User www-data success login via cron,normal,8,6
2026-05-19T15:57:23.506516,84.10.13.135,monitor-car-01,johnsonalan,cron,1,Failed,22,SSH2,User johnsonalan failed login via cron,normal,15,1
2024-04-07T17:01:36.534281,6.76.170.103,vpn-thr-02,ubuntu,ssh,1,Success,22,RDP,User ubuntu success login via ssh,normal,17,6
2023-03-12T17:05:28.181954,136.246.15.200,vpn-thr-02,www-data,sudo,1,Success,22,TELNET,User www-data executed sudo with elevated privileges,privilege_escalation,17,6
2024-01-14T23:23:52.045451,88.223.13.145,backup-prk-01,nginx,cron,1,Success,22,TELNET,User nginx success login via cron,normal,23,6
2024-09-03T03:36:02.744144,144.56.209.167,web-sgp-02,nginx,ssh,1,Success,2222,RDP,User nginx success login via ssh,normal,3,1
2026-10-20T04:09:18.365930,223.169.247.255,srv-nyc-01,www-data,cron,1,Success,2222,TELNET,User www-data success login via cron,normal,4,1
2026-07-22T12:01:38.199276,155.29.39.61,srv-ldn-02,root,cron,1,Failed,22,TELNET,User root failed login via cron,normal,12,2
2025-10-28T01:30:20.704670,16.250.188.36,monitor-car-01,gavin03,ssh,1,Success,22,TELNET,User gavin03 success login via ssh,normal,1,1
2023-09-24T14:56:45.266508,92.2.197.12,vpn-thr-02,christophergarcia,cron,1,Failed,80,TELNET,User christophergarcia failed login via cron,normal,14,6
2023-01-23T04:24:02.024575,189.62.180.232,web-sgp-02,admin,login,1,Success,22,N/A,User admin success login via login,normal,4,0
2023-07-01T20:35:06.346406,116.129.206.63,srv-tok-03,nginx,login,2,Failed,22,RDP,User nginx failed login via login,normal,20,5
2024-01-28T02:01:52.693649,17.222.11.109,vpn-thr-02,ubuntu,su,2,Failed,80,N/A,User ubuntu failed login via su,normal,2,6
2023-08-28T18:41:55.998350,219.111.0.61,srv-ldn-02,ubuntu,cron,1,Failed,22,SSH2,User ubuntu failed login via cron,normal,18,0
2023-10-23T14:18:35.590290,108.208.60.189,proxy-mow-01,admin,sudo,1,Success,22,TELNET,User admin success login via sudo,normal,14,0
2026-02-25T17:59:28.462459,98.0.209.116,srv-ldn-02,nginx,sudo,2,Failed,80,N/A,User nginx failed login via sudo,normal,17,2
2025-03-05T11:41:48.094460,99.86.198.50,vpn-thr-02,root,su,1,Success,80,N/A,User root success login via su,normal,11,2
2026-09-12T20:39:42.666326,138.9.187.201,srv-ldn-02,ec2-user,su,1,Success,2222,SSH2,User ec2-user success login via su,normal,20,5
2026-05-01T13:44:45.289182,143.222.119.76,srv-nyc-01,katherineanderson,cron,1,Failed,22,N/A,User katherineanderson failed login via cron,normal,13,4
2025-02-04T01:29:37.529911,176.172.81.34,backup-prk-01,nginx,su,2,Failed,443,N/A,User nginx failed login via su,normal,1,1
2025-11-20T00:51:24.047408,163.50.81.199,srv-ldn-02,nginx,su,1,Success,22,SSH2,User nginx success login via su,normal,0,3
2024-07-20T08:08:13.238648,63.144.76.171,srv-nyc-01,jenkinsparker,login,3,Failed,443,SSH2,User jenkinsparker failed login via login,normal,8,5
2023-05-31T10:22:36.553014,208.95.117.175,web-sgp-02,nginx,sudo,1,Failed,22,N/A,User nginx failed login via sudo,normal,10,2
2023-12-21T19:46:05.333065,49.166.132.162,backup-prk-01,smithjulie,su,2,Failed,22,RDP,User smithjulie failed login via su,normal,19,3
2026-12-08T15:23:14.786999,193.202.231.50,srv-tok-03,admin,cron,1,Failed,2222,SSH2,User admin failed login via cron,normal,15,1
2024-01-13T01:13:37.575232,74.24.0.196,proxy-mow-01,www-data,ssh,1,Success,22,TELNET,User www-data success login via ssh,normal,1,5
2025-05-05T14:32:38.265545,177.115.121.111,monitor-car-01,ubuntu,ssh,3,Failed,443,RDP,User ubuntu failed login via ssh,normal,14,0
2024-10-13T12:47:03.652532,20.77.187.218,srv-nyc-01,dixoncarl,ssh,4,Failed,22,N/A,User dixoncarl failed login via ssh,normal,12,6
2025-08-31T14:22:07.567281,51.7.214.119,monitor-car-01,alexander25,login,2,Failed,22,RDP,User alexander25 failed login via login,normal,14,6
2025-01-02T13:19:57.693113,136.141.49.3,srv-nyc-01,ubuntu,cron,1,Success,22,RDP,User ubuntu success login via cron,normal,13,3
2023-02-02T20:28:13.381974,163.49.151.142,srv-tok-03,root,login,2,Failed,22,TELNET,User root failed login via login,normal,20,3
2025-06-07T12:06:02.981082,51.74.117.222,web-sgp-02,admin,login,1,Success,2222,SSH2,User admin success login via login,normal,12,5
2026-09-30T20:12:06.481718,149.61.123.125,proxy-mow-01,staylor,cron,1,Success,22,RDP,User staylor success login via cron,normal,20,2
2024-07-31T22:59:55.768318,51.16.221.22,vpn-thr-02,melissa96,ssh,1,Success,443,SSH2,User melissa96 success login via ssh,normal,22,2
2025-09-11T21:21:20.666222,183.135.23.250,srv-nyc-01,ubuntu,login,1,Success,80,SSH2,User ubuntu success login via login,normal,21,3
2023-10-03T15:53:54.737463,114.173.182.166,vpn-thr-02,ec2-user,cron,2,Failed,80,N/A,User ec2-user failed login via cron,normal,15,1
2025-01-14T02:22:54.996120,167.157.27.35,monitor-car-01,root,ssh,4,Failed,22,RDP,User root failed login via ssh,normal,2,1
2026-08-31T22:05:15.979824,122.105.200.27,vpn-thr-02,nginx,login,5,Failed,22,N/A,User nginx failed login via login,normal,22,0
2023-03-18T03:35:04.591189,184.57.70.254,db-ber-01,hescobar,ssh,1,Success,22,TELNET,User hescobar success login via ssh,normal,3,5
2024-10-31T20:58:03.436822,76.225.98.113,vpn-thr-02,www-data,login,1,Success,80,N/A,User www-data success login via login,normal,20,3
2026-10-09T04:21:52.259516,173.187.143.195,db-ber-01,foleytiffany,sudo,1,Failed,2222,N/A,User foleytiffany failed login via sudo,normal,4,4
2025-08-23T11:31:39.794154,145.33.147.73,monitor-car-01,christinesolomon,sudo,1,Failed,22,SSH2,User christinesolomon failed login via sudo,normal,11,5
2023-01-14T03:44:02.914504,196.16.226.207,web-sgp-02,ubuntu,cron,1,Success,22,RDP,User ubuntu success login via cron,normal,3,5
2023-01-31T03:36:36.272813,213.91.251.4,proxy-mow-01,root,cron,3,Failed,80,RDP,User root failed login via cron,normal,3,1
2026-04-28T15:22:49.797548,47.28.222.186,proxy-mow-01,www-data,cron,3,Success,22,N/A,User www-data success login via cron,normal,15,1
2024-06-14T09:15:40.093895,59.164.215.235,srv-tok-03,vmorrow,login,3,Failed,22,TELNET,User vmorrow failed login via login,normal,9,4
2026-02-15T19:39:43.925313,139.5.43.222,srv-ldn-02,ubuntu,cron,1,Success,2222,N/A,User ubuntu success login via cron,normal,19,6
2023-01-21T20:08:07.110866,13.165.5.169,srv-tok-03,www-data,su,1,Success,22,N/A,User www-data success login via su,normal,20,5
2024-04-11T03:09:44.510422,167.240.223.44,web-sgp-02,monicacruz,login,1,Success,443,N/A,User monicacruz success login via login,normal,3,3
2025-05-06T17:32:00.850537,205.208.67.207,vpn-thr-02,cherylwagner,cron,1,Failed,22,RDP,User cherylwagner failed login via cron,normal,17,1
2023-02-15T18:31:36.047792,136.172.208.17,srv-tok-03,brownphyllis,cron,1,Success,2222,N/A,User brownphyllis success login via cron,normal,18,2
2025-01-03T14:19:06.075137,53.59.70.206,monitor-car-01,ec2-user,sudo,1,Success,443,SSH2,User ec2-user success login via sudo,normal,14,4
2023-07-21T17:38:37.829551,192.145.143.144,web-sgp-02,jennifermorgan,login,1,Success,443,SSH2,User jennifermorgan success login via login,normal,17,4
2024-12-10T15:04:08.798195,26.148.39.45,srv-ldn-02,ubuntu,login,1,Success,22,SSH2,User ubuntu success login via login,normal,15,1
2024-01-29T13:53:43.565410,157.90.168.79,db-ber-01,www-data,cron,2,Success,22,RDP,User www-data success login via cron,normal,13,0
2026-03-20T01:32:39.800725,105.185.8.214,vpn-thr-02,nginx,sudo,1,Failed,22,TELNET,User nginx failed login via sudo,normal,1,4
2025-01-18T03:32:59.224386,3.158.69.3,db-ber-01,admin,sudo,3,Failed,80,TELNET,User admin failed login via sudo,normal,3,5
2025-06-06T16:36:38.822878,42.45.208.22,backup-prk-01,ec2-user,sudo,5,Failed,22,SSH2,User ec2-user failed login via sudo,normal,16,4
2025-08-17T01:04:38.844282,204.230.63.21,backup-prk-01,rmiranda,sudo,2,Failed,2222,RDP,User rmiranda failed login via sudo,normal,1,6
2025-05-03T09:47:27.834626,75.231.214.254,backup-prk-01,nginx,sudo,2,Failed,443,RDP,User nginx failed login via sudo,normal,9,5
2025-12-26T06:19:31.263761,19.51.67.41,backup-prk-01,root,ssh,1,Success,22,RDP,User root success login via ssh,normal,6,4
2025-09-26T11:32:26.862280,49.172.5.140,web-sgp-02,nginx,cron,1,Success,22,SSH2,User nginx success login via cron,normal,11,4
2026-02-20T06:49:44.140906,132.200.99.189,srv-tok-03,ec2-user,su,2,Failed,80,TELNET,User ec2-user failed login via su,normal,6,4
2026-02-06T07:00:29.018450,71.221.11.156,db-ber-01,williamsalexis,sudo,2,Failed,22,RDP,User williamsalexis failed login via sudo,normal,7,4
2024-08-18T19:53:31.312847,167.179.138.8,monitor-car-01,nginx,sudo,2,Failed,2222,N/A,User nginx failed login via sudo,normal,19,6
2026-07-17T10:47:14.242301,40.252.249.107,srv-ldn-02,www-data,sudo,1,Success,80,N/A,User www-data success login via sudo,normal,10,4
2023-05-05T05:07:30.886355,46.104.70.5,db-ber-01,www-data,login,1,Failed,22,TELNET,User www-data failed login via login,normal,5,4
2026-08-10T15:33:10.364943,89.143.170.202,monitor-car-01,clarkrobyn,su,1,Success,443,RDP,User clarkrobyn success login via su,normal,15,0
2023-07-13T10:19:31.924061,185.130.170.41,srv-ldn-02,root,sudo,1,Success,22,N/A,User root success login via sudo,normal,10,3
2023-03-21T23:26:19.037693,173.41.202.59,db-ber-01,isullivan,ssh,1,Success,22,SSH2,User isullivan success login via ssh,normal,23,1
2025-03-29T10:17:03.619250,214.162.81.32,backup-prk-01,ubuntu,cron,1,Success,22,TELNET,User ubuntu success login via cron,normal,10,5
2024-02-25T04:48:14.088352,123.57.160.177,db-ber-01,mariahray,sudo,2,Failed,2222,SSH2,User mariahray failed login via sudo,normal,4,6
2025-02-03T06:21:52.930042,176.84.0.255,srv-nyc-01,hancockmichelle,su,1,Failed,22,TELNET,User hancockmichelle failed login via su,normal,6,0
2023-07-16T11:46:23.864681,199.170.24.169,srv-nyc-01,eric28,cron,2,Failed,2222,SSH2,User eric28 failed login via cron,normal,11,6
2023-08-01T05:26:26.189438,132.1.54.93,backup-prk-01,yangmarcus,su,1,Failed,22,N/A,User yangmarcus failed login via su,normal,5,1
2024-04-29T10:42:18.904478,18.179.14.105,vpn-thr-02,watsonjon,ssh,1,Failed,22,RDP,User watsonjon failed login via ssh,normal,10,0
2023-04-29T01:42:42.697080,28.231.222.163,backup-prk-01,ubuntu,cron,4,Failed,22,TELNET,User ubuntu failed login via cron,normal,1,5
2023-04-19T01:55:35.342414,118.100.206.186,srv-nyc-01,harnold,cron,1,Success,443,TELNET,User harnold success login via cron,normal,1,2
2026-04-24T23:53:27.657248,10.94.252.58,monitor-car-01,admin,su,4,Failed,443,TELNET,User admin failed login via su,normal,23,4
2025-07-30T00:33:13.385898,68.91.250.249,vpn-thr-02,thomasaustin,sudo,1,Success,2222,TELNET,User thomasaustin success login via sudo,normal,0,2
2024-08-10T02:28:26.488036,167.119.205.18,srv-ldn-02,annette57,su,2,Failed,80,N/A,User annette57 failed login via su,normal,2,5
2025-01-18T02:52:56.119152,112.153.251.145,proxy-mow-01,ec2-user,cron,3,Failed,22,TELNET,User ec2-user failed login via cron,normal,2,5
2025-11-24T19:07:35.526075,187.182.39.219,proxy-mow-01,admin,su,2,Failed,22,SSH2,User admin failed login via su,normal,19,0
2024-05-14T16:55:35.294540,11.255.14.87,srv-ldn-02,ec2-user,ssh,1,Success,443,SSH2,User ec2-user success login via ssh,normal,16,1
2026-01-24T05:08:31.022021,112.99.125.169,db-ber-01,alvarezmicheal,cron,4,Failed,22,RDP,User alvarezmicheal failed login via cron,normal,5,5
2025-01-27T06:37:29.382062,66.147.155.173,vpn-thr-02,ubuntu,sudo,4,Failed,443,N/A,User ubuntu failed login via sudo,normal,6,0
2024-05-12T17:31:00.641820,29.105.45.71,monitor-car-01,bernard52,sudo,1,Success,22,RDP,User bernard52 success login via sudo,normal,17,6
2023-01-02T21:40:38.105014,143.29.54.240,backup-prk-01,admin,su,5,Failed,443,RDP,User admin failed login via su,normal,21,0
2025-08-13T08:27:03.521511,27.4.45.230,web-sgp-02,ec2-user,cron,1,Success,22,SSH2,User ec2-user success login via cron,normal,8,2
2025-09-24T18:56:54.937075,168.82.73.98,srv-tok-03,ec2-user,ssh,1,Success,22,TELNET,User ec2-user success login via ssh,normal,18,2
2026-09-08T03:29:57.152862,191.94.25.237,monitor-car-01,ubuntu,login,3,Failed,22,N/A,User ubuntu failed login via login,normal,3,1
2025-02-06T20:11:53.522578,198.85.27.34,monitor-car-01,admin,ssh,1,Success,22,N/A,User admin success login via ssh,normal,20,3
2026-05-01T07:43:51.991943,158.244.223.18,srv-nyc-01,root,sudo,1,Failed,22,SSH2,User root failed login via sudo,normal,7,4
2026-12-29T06:10:05.295413,139.25.22.224,srv-nyc-01,robinmann,su,1,Success,22,SSH2,User robinmann success login via su,normal,6,1
2025-06-11T21:26:31.839672,52.250.10.33,proxy-mow-01,www-data,ssh,2,Failed,80,TELNET,User www-data failed login via ssh,normal,21,2
2026-11-29T07:29:19.344392,137.56.184.78,backup-prk-01,root,cron,1,Success,2222,RDP,User root success login via cron,normal,7,6
2025-01-18T02:31:54.925008,55.151.179.66,web-sgp-02,www-data,sudo,1,Success,22,RDP,User www-data executed sudo with elevated privileges,privilege_escalation,2,5
2024-01-08T04:18:27.748909,117.243.250.83,srv-tok-03,nphillips,ssh,2,Failed,443,SSH2,User nphillips failed login via ssh,normal,4,0
2026-10-07T18:11:13.682337,117.103.86.104,db-ber-01,ec2-user,cron,1,Success,22,RDP,User ec2-user success login via cron,normal,18,2
2026-01-14T09:28:00.647353,4.234.252.239,db-ber-01,marcthomas,login,5,Failed,22,N/A,User marcthomas failed login via login,normal,9,2
2026-07-28T18:27:17.931482,22.141.215.70,srv-ldn-02,ec2-user,su,1,Success,443,TELNET,User ec2-user success login via su,normal,18,1
2025-10-07T01:41:03.877000,143.240.210.188,vpn-thr-02,root,sudo,1,Success,22,N/A,User root success login via sudo,normal,1,1
2025-11-02T11:18:18.991889,95.202.122.27,web-sgp-02,nginx,login,1,Success,22,N/A,User nginx success login via login,normal,11,6
2023-10-22T23:17:15.067955,171.66.228.121,srv-tok-03,kellyhill,login,1,Success,2222,SSH2,User kellyhill success login via login,normal,23,6
2025-05-31T17:16:12.016445,111.85.85.222,srv-nyc-01,williamssue,ssh,1,Success,443,TELNET,User williamssue success login via ssh,normal,17,5
2023-04-29T03:58:55.537450,15.200.118.91,srv-tok-03,www-data,login,1,Failed,22,TELNET,User www-data failed login via login,normal,3,5
2025-12-20T09:21:31.030143,152.169.223.113,srv-ldn-02,rcervantes,ssh,3,Failed,443,SSH2,User rcervantes failed login via ssh,normal,9,5
2023-03-21T12:00:59.947093,209.225.10.5,srv-tok-03,www-data,ssh,1,Success,80,N/A,User www-data success login via ssh,normal,12,1
2025-11-17T11:53:28.472899,29.70.151.246,srv-tok-03,tonya49,sudo,1,Success,80,TELNET,User tonya49 success login via sudo,normal,11,0
2023-05-11T21:59:44.977207,69.214.253.18,srv-nyc-01,rbrooks,login,2,Failed,22,RDP,User rbrooks failed login via login,normal,21,3
2025-01-08T22:49:40.498969,85.45.249.214,vpn-thr-02,nginx,login,1,Success,22,RDP,Login from unusual server vpn-thr-02,geo_anomaly,22,2
2023-03-02T05:22:59.388104,83.249.69.14,srv-ldn-02,santanajimmy,ssh,2,Failed,443,N/A,User santanajimmy failed login via ssh,normal,5,3
2025-11-02T06:50:00.675708,182.84.172.159,srv-ldn-02,cabreramonica,su,4,Failed,22,SSH2,User cabreramonica failed login via su,normal,6,6
2024-02-10T11:25:38.252925,106.240.115.81,web-sgp-02,www-data,ssh,1,Failed,2222,N/A,User www-data failed login via ssh,normal,11,5
2025-05-11T22:42:14.097468,114.20.225.14,srv-ldn-02,root,su,1,Success,443,SSH2,User root success login via su,normal,22,6
2026-07-02T20:29:17.475187,122.109.139.177,srv-ldn-02,ubuntu,cron,5,Failed,22,SSH2,User ubuntu failed login via cron,normal,20,3
2023-08-01T02:12:50.072243,141.21.124.125,srv-tok-03,root,ssh,1,Success,22,TELNET,User root success login via ssh,normal,2,1
